Time,Car,X,Y,"Distance to BS(4982,905)"
15007,2429,5495,321,777
15007,4640,5111,444,478
15007,4447,5160,591,360
15007,4236,4913,738,179
15007,2045,5454,340,736
15007,518,5347,1011,380
15007,2130,4788,810,215
15007,1362,5129,458,470
15007,382,4848,1280,398
15007,3516,5321,469,551
15007,1388,4863,707,230
15007,3310,5227,545,435
15007,777,5342,978,367
15007,2925,4715,941,269
15007,620,5172,502,445
15007,825,5349,1096,414
15008,3310,5121,630,308
15008,5009,4860,1110,238
15008,4236,4757,866,227
15008,4447,5054,657,257
15008,2045,5462,334,745
15008,518,5348,1005,380
15008,620,5171,502,444
15008,2130,4961,690,215
15008,4605,4763,1108,298
15008,2925,4710,928,272
15008,1362,5129,458,470
15008,4073,5419,1295,586
15008,777,5342,972,366
15008,3516,5271,495,501
15008,4640,5111,444,478
15008,825,5348,1090,410
15008,382,4841,1231,355
15009,3516,5221,527,446
15009,777,5342,964,365
15009,4236,4662,947,322
15009,781,4939,881,48
15009,2925,4705,916,277
15009,518,5352,986,379
15009,3310,4955,727,179
15009,825,5347,1071,401
15009,382,4822,1187,324
15009,2130,5227,491,481
15009,5009,4837,1090,235
15009,4073,5361,1135,443
15009,949,5096,1287,399
15009,4640,5111,444,478
15009,4605,4741,1104,312
15009,620,5167,500,444
15009,4447,4938,707,201
15009,1362,5127,527,404
15010,4640,5111,444,478
15010,4073,5357,1125,435
15010,825,5338,1048,384
15010,2925,4561,1005,432
15010,4447,4945,701,206
15010,781,4939,881,48
15010,2910,4847,1258,378
15010,3516,5221,527,446
15010,518,5352,986,379
15010,3310,4940,730,178
15010,949,5065,1206,313
15010,5009,4803,1081,250
15010,777,5341,949,361
15010,4605,4741,1104,312
15010,1362,5139,537,399
15010,2130,5467,326,754
15010,382,4809,1160,307
15010,620,5168,500,445
15011,4377,4677,1284,486
15011,5030,5095,1274,386
15011,3516,5221,527,446
15011,949,5006,1034,131
15011,620,5171,514,434
15011,825,5343,1003,374
15011,4605,4735,1050,286
15011,2910,4829,1179,314
15011,382,4799,1148,304
15011,4640,5111,444,478
15011,1632,5419,1268,568
15011,4447,4945,701,206
15011,777,5337,932,356
15011,4542,5038,1123,225
15011,4073,5346,1098,412
15011,518,5353,974,378
15011,3310,4940,727,182
15011,781,4939,881,48
15011,1362,5147,545,396
15011,5009,4872,1030,166
15012,1362,5150,535,405
15012,3310,4939,725,184
15012,620,5168,531,417
15012,518,5354,974,379
15012,5030,5090,1266,377
15012,3516,5221,527,446
15012,4605,4726,1034,286
15012,781,4939,881,48
15012,4377,4720,1243,428
15012,4542,4875,727,207
15012,777,5339,932,358
15012,825,5346,997,375
15012,4640,5111,444,478
15012,382,4797,1144,302
15012,949,4912,748,171
15012,4447,4928,674,236
15012,2910,4914,1108,214
15012,1632,5419,1268,568
15012,5009,4841,1001,170
15012,4073,5298,856,320
15013,777,5338,930,357
15013,3310,4939,723,186
15013,1362,5150,535,405
15013,4073,5301,827,328
15013,825,5351,976,375
15013,4377,4732,1235,414
15013,518,5348,932,367
15013,781,4808,833,187
15013,620,5167,537,411
15013,4605,4722,1050,297
15013,382,4782,1110,286
15013,5009,4814,963,176
15013,2895,5470,350,739
15013,3516,5221,527,446
15013,949,4912,748,171
15013,2910,4917,1110,215
15013,5030,5076,1237,345
15013,4542,4690,315,658
15013,4447,4928,674,236
15013,1632,5419,1268,568
15013,4640,5130,477,452
15014,4640,5130,477,452
15014,777,5308,854,330
15014,5009,4828,924,154
15014,4447,4855,732,213
15014,620,5125,597,339
15014,4377,4741,1226,401
15014,1632,5410,1239,543
15014,2895,5452,371,711
15014,382,4757,1048,266
15014,4073,5288,812,320
15014,4605,4715,1048,302
15014,825,5351,976,375
15014,1362,5150,535,405
15014,3516,5190,551,410
15014,2910,4920,1090,195
15014,949,5006,1024,122
15014,518,5309,860,330
15014,3310,4913,746,172
15014,5030,5062,1195,301
15014,781,4929,821,98
15015,2895,5440,388,690
15015,4605,4712,1042,302
15015,3310,4915,767,152
15015,382,4748,1024,262
15015,4073,5291,806,324
15015,777,5294,829,321
15015,949,5006,1024,122
15015,1362,5150,535,405
15015,825,5336,920,354
15015,5030,4950,889,34
15015,5009,4837,928,146
15015,2910,4983,1048,143
15015,3516,5104,626,304
15015,620,4971,719,185
15015,518,5294,831,321
15015,781,4954,876,39
15015,1632,5388,1198,501
15015,4377,4753,1214,384
15015,4447,4655,899,326
15015,4640,5126,498,431
15016,518,5292,837,317
15016,825,5301,868,321
15016,3516,4923,746,169
15016,382,4723,964,265
15016,949,5006,1024,122
15016,4377,4759,1210,377
15016,4640,5115,510,416
15016,2910,4988,1052,147
15016,5030,4756,467,491
15016,781,4969,905,12
15016,5009,4712,860,273
15016,620,4873,785,161
15016,4605,4698,1034,311
15016,4073,5291,802,325
15016,1631,4505,1036,494
15016,2895,5434,398,679
15016,1362,5150,535,405
15016,1632,5362,1106,430
15016,4419,4702,1239,435
15016,3310,4917,767,151
15016,777,5283,810,316
15017,781,5015,1021,120
15017,5009,4557,1040,445
15017,2910,4949,934,43
15017,556,5387,775,425
15017,825,5291,825,319
15017,949,4959,891,26
15017,3310,4983,905,1
15017,1632,5349,1055,397
15017,3576,4727,350,610
15017,3516,4764,862,221
15017,518,5292,837,317
15017,382,4721,955,265
15017,4640,5114,512,414
15017,620,4663,939,319
15017,4377,4759,1210,377
15017,4419,4716,1239,427
15017,4490,5004,1024,122
15017,1362,5150,535,405
15017,4073,5292,796,328
15017,1631,4549,1003,443
15017,777,5282,808,315
15017,4605,4691,1021,312
15017,2895,5452,402,688
15018,556,5334,808,365
15018,2910,4935,895,47
15018,5009,4525,1028,472
15018,4490,4792,520,428
15018,518,5292,837,317
15018,4419,4716,1239,427
15018,4605,4700,1001,298
15018,4640,5114,512,414
15018,1632,5346,943,366
15018,777,5282,802,317
15018,2479,5090,1237,349
15018,4377,4766,1206,370
15018,4073,5287,804,321
15018,2895,5430,394,679
15018,1631,4671,908,310
15018,825,5291,825,319
15018,3576,4722,355,607
15018,3310,5082,1164,278
15018,382,4720,953,266
15018,1362,5170,543,407
15018,3516,4569,1015,427
15018,949,4989,964,60
15018,781,5050,1102,208
15019,1631,4752,854,234
15019,3576,4722,355,607
15019,1824,5378,779,415
15019,1632,5326,901,344
15019,4640,5114,512,414
15019,2895,5407,429,637
15019,4605,4691,984,301
15019,825,5291,825,319
15019,382,4667,930,315
15019,949,5054,1135,241
15019,781,5055,1121,228
15019,2479,4966,941,39
15019,2910,4934,895,48
15019,3516,4551,1026,447
15019,3310,5082,1168,281
15019,1362,5154,584,364
15019,1787,4575,974,412
15019,4738,4942,916,41
15019,556,5354,999,384
15019,4073,5291,808,323
15019,777,5282,800,318
15019,4419,4716,1239,427
15019,4377,4777,1195,355
15019,518,5292,837,317
15020,4419,4727,1245,425
15020,4430,4609,939,374
15020,1632,5326,901,344
15020,777,5283,804,318
15020,2985,5091,1253,365
15020,4605,4672,939,311
15020,4073,5302,816,332
15020,109,4939,881,48
15020,4640,5114,512,414
15020,825,5291,825,319
15020,556,5403,1231,533
15020,3576,4722,355,607
15020,2479,4853,678,260
15020,1787,4696,883,286
15020,1362,5044,663,249
15020,4377,4813,1166,310
15020,4738,4950,934,42
15020,949,5064,1158,266
15020,2910,4935,897,46
15020,1631,4792,819,207
15020,382,4511,1048,491
15020,1824,5304,816,334
15020,518,5292,835,318
15020,781,5055,1117,225
15020,2895,5347,456,578
15021,825,5291,825,319
15021,3576,4959,932,35
15021,4377,4971,1055,151
15021,4419,4771,1229,387
15021,2985,4978,949,44
15021,1632,5326,901,344
15021,781,5054,1131,237
15021,1631,4794,818,206
15021,2910,4904,818,116
15021,826,4665,1282,492
15021,2479,4823,643,305
15021,4605,4597,986,392
15021,1362,5030,667,242
15021,949,5062,1160,267
15021,4640,5129,514,417
15021,4430,4735,850,252
15021,777,5263,777,309
15021,3918,5495,330,770
15021,4738,4953,941,46
15021,518,5269,769,318
15021,2895,5331,458,566
15021,4073,5276,769,323
15021,109,4938,932,51
15021,1824,5314,814,345
15021,763,4514,1005,478
15021,1787,4717,870,266
15022,826,4676,1258,467
15022,1787,4717,872,266
15022,781,5060,1164,270
15022,1324,5055,321,588
15022,3918,5408,398,662
15022,1362,4889,758,173
15022,4640,5155,545,399
15022,4738,4959,947,48
15022,4377,4954,968,69
15022,2910,4883,785,155
15022,2978,4748,394,561
15022,518,5263,746,323
15022,949,5336,914,354
15022,763,4625,934,357
15022,4430,4736,858,250
15022,2985,4834,618,321
15022,4605,4549,999,443
15022,2479,4823,643,305
15022,3576,4966,937,36
15022,109,4990,1007,102
15022,4073,5252,719,328
15022,1824,5301,804,334
15022,825,5289,823,318
15022,2895,5314,440,571
15022,777,5243,727,316
15022,4419,4811,1197,338
15022,1631,4794,818,206
15022,1632,5326,901,344
15023,825,5264,752,321
15023,949,5341,912,359
15023,2895,5328,448,573
15023,781,5100,1235,351
15023,4640,5158,582,368
15023,3576,4989,986,81
15023,763,4629,935,354
15023,1787,4716,872,267
15023,2479,4823,643,305
15023,1631,4794,818,206
15023,4377,4910,827,105
15023,4738,4959,947,48
15023,1362,4732,885,250
15023,4605,4521,1036,478
15023,3506,4539,1001,453
15023,109,5009,1017,115
15023,4073,5232,684,333
15023,2985,4834,618,321
15023,777,5238,701,327
15023,1632,5307,876,326
15023,826,4686,1243,449
15023,1824,5302,819,331
15023,518,5253,734,320
15023,4430,4741,860,244
15023,3918,5327,454,567
15023,1324,5087,390,525
15023,2978,4748,394,561
15023,2910,4784,854,203
15023,4419,4807,1195,338
15024,4419,4807,1195,338
15024,4640,5095,636,291
15024,1787,4715,872,268
15024,1362,4534,1036,466
15024,2978,4939,881,48
15024,3576,4970,945,42
15024,777,5236,696,329
15024,4073,5237,678,341
15024,1324,5092,423,494
15024,3918,5324,456,564
15024,4430,4804,808,201
15024,518,5252,734,319
15024,4377,5038,1113,216
15024,1632,5304,843,328
15024,949,5309,852,332
15024,826,4702,1237,434
15024,2910,4513,1042,488
15024,4738,5010,1057,155
15024,3506,4546,994,444
15024,1631,4818,798,194
15024,763,4636,935,346
15024,109,5005,1017,114
15024,825,5260,738,323
15024,2895,5329,448,573
15024,4605,4521,1038,479
15024,1824,5302,819,331
15025,518,5156,605,346
15025,1632,5303,827,330
15025,3506,4554,984,435
15025,4377,5087,1255,365
15025,3918,5316,464,553
15025,4640,5011,694,212
15025,949,5289,789,329
15025,1631,4909,729,190
15025,1787,4807,798,204
15025,763,4698,889,283
15025,2895,5329,448,573
15025,825,5246,711,327
15025,4859,5433,388,685
15025,2978,4938,866,58
15025,1324,5092,423,494
15025,777,5236,696,329
15025,1824,5302,819,331
15025,3576,4929,918,54
15025,4605,4520,1040,480
15025,4419,4808,1191,334
15025,4430,4903,732,189
15025,826,4702,1237,434
15025,109,5041,1096,200
15025,4738,5102,1156,278
15025,4073,5237,676,342
15026,826,4720,1245,429
15026,825,5245,707,328
15026,109,5090,1200,315
15026,1824,5298,827,325
15026,1631,5023,638,269
15026,518,5125,607,330
15026,2978,4993,990,85
15026,777,5236,696,329
15026,4430,5023,632,275
15026,3576,5003,1007,104
15026,949,5246,705,330
15026,2480,5050,309,599
15026,3918,5225,526,450
15026,763,4766,850,222
15026,1787,4908,734,185
15026,2895,5329,448,573
15026,4073,5237,676,342
15026,4738,5107,1286,401
15026,1632,5303,827,330
15026,4419,4816,1187,327
15026,4640,4827,818,177
15026,1324,5092,423,494
15026,4859,5408,402,659
15026,3506,4555,986,434
15027,518,5010,686,220
15027,949,5237,680,340
15027,826,4731,1233,413
15027,3506,4675,889,307
15027,2978,5041,1100,204
15027,825,5245,707,328
15027,1632,5303,827,330
15027,557,4564,972,423
15027,3918,5192,556,406
15027,2895,5328,442,577
15027,3576,5051,1111,218
15027,1787,5041,630,280
15027,2480,5051,344,565
15027,1824,5294,841,319
15027,4419,4809,1187,330
15027,1324,5092,423,494
15027,777,5236,700,326
15027,4430,5282,464,533
15027,4859,5347,431,598
15027,1631,5045,624,287
15027,4073,5237,676,342
15027,763,4848,775,186
15027,4640,4697,905,284
15028,3918,5171,568,386
15028,1631,5056,624,290
15028,557,4693,866,290
15028,949,5235,682,336
15028,2978,5061,1160,267
15028,826,4744,1220,394
15028,777,5241,703,328
15028,4073,5237,676,342
15028,1324,5092,423,494
15028,1632,5303,827,330
15028,763,4897,732,191
15028,2480,5051,344,565
15028,3506,4811,779,212
15028,1787,5240,491,487
15028,825,5245,707,328
15028,4859,5309,458,554
15028,518,4824,812,182
15028,1824,5294,841,319
15028,3576,5087,1195,308
15028,2895,5303,469,541
15028,4419,4764,1086,283
15029,2480,5051,344,565
15029,4419,4747,1015,259
15029,64,4575,978,413
15029,1631,5141,570,370
15029,777,5241,703,328
15029,826,4744,1220,394
15029,1787,5334,425,595
15029,1824,5293,839,318
15029,763,4902,730,191
15029,3506,4919,690,223
15029,825,5245,707,328
15029,557,4833,790,187
15029,2895,5272,471,521
15029,3918,5066,651,267
15029,1324,5089,446,470
15029,4073,5228,665,344
15029,4859,5237,514,466
15029,949,5230,665,344
15029,1632,5303,827,330
15029,518,4586,984,403
15030,763,5005,651,254
15030,1824,5294,841,319
15030,777,5203,614,365
15030,3918,5062,649,267
15030,949,5230,665,344
15030,1324,5099,448,471
15030,1632,5303,827,330
15030,3506,4951,674,232
15030,2895,5354,408,621
15030,1631,5141,570,370
15030,64,4826,804,185
15030,4859,5237,514,466
15030,1331,4764,450,503
15030,826,4744,1220,394
15030,825,5245,707,328
15030,3256,4857,1280,395
15030,4073,5210,630,356
15030,1787,5389,382,662
15030,557,4834,787,188
15030,2480,5085,408,507
15030,4419,4742,992,254
15031,1631,5141,570,370
15031,4859,5237,514,466
15031,1787,5415,371,687
15031,4419,4705,974,285
15031,1331,4802,533,412
15031,3506,5089,570,351
15031,3284,5087,1241,352
15031,1824,5286,839,311
15031,4073,5201,609,368
15031,3256,4843,1243,365
15031,1632,5303,827,330
15031,826,4799,1185,334
15031,2480,5121,485,442
15031,557,4844,792,177
15031,825,5215,647,347
15031,763,5100,611,316
15031,64,4838,794,180
15031,949,5197,597,375
15031,777,5125,603,333
15031,4491,4677,1299,498
15031,1324,5099,450,469
15031,3918,5044,663,249
15032,1331,4834,837,162
15032,949,5146,601,345
15032,1824,5167,924,186
15032,763,5135,587,352
15032,4073,5197,609,366
15032,3256,4812,1154,301
15032,64,4839,796,178
15032,826,4968,1079,174
15032,1632,5282,779,325
15032,204,4939,881,48
15032,4491,4698,1262,456
15032,5430,4617,906,364
15032,3284,5066,1185,292
15032,557,4858,779,176
15032,777,5099,628,300
15032,1123,4683,1284,482
15032,3918,5028,657,251
15032,2480,5121,485,442
15032,4859,5237,514,466
15032,3506,5090,570,351
15032,4419,4697,937,286
15032,3899,5089,384,531
15032,1324,5099,450,469
15032,1631,5141,570,370
15032,825,5167,556,394
15033,204,4939,881,48
15033,4859,5235,516,463
15033,3918,5033,659,250
15033,1324,5095,452,466
15033,3899,5089,384,531
15033,1331,4986,932,27
15033,1632,5247,700,335
15033,825,5111,469,453
15033,1824,5061,988,115
15033,2480,5121,485,442
15033,4491,4748,1228,398
15033,2818,5491,344,757
15033,64,4852,789,174
15033,557,4874,765,175
15033,4073,5197,607,367
15033,4419,4697,937,286
15033,3284,4925,833,90
15033,3256,4766,1061,266
15033,826,4948,972,75
15033,1123,4683,1284,482
15033,5430,4631,901,350
15033,949,4981,707,197
15033,763,5139,585,355
15033,777,5077,643,278
15033,3515,4594,953,390
15033,1631,5160,553,394
15033,3506,5095,566,356
15033,5285,5394,415,640
15034,1496,5489,348,753
15034,4073,5192,609,363
15034,64,4874,777,166
15034,3284,4848,651,286
15034,825,5087,444,472
15034,3256,4751,1046,270
15034,557,4874,765,175
15034,2818,5384,421,629
15034,3918,5025,669,239
15034,1632,5247,700,335
15034,2911,5491,334,765
15034,4491,4752,1229,397
15034,204,4939,881,48
15034,777,4908,756,166
15034,3506,5240,489,489
15034,5285,5377,423,622
15034,1123,4759,1228,391
15034,4859,5175,562,393
15034,1331,5038,1057,162
15034,66,5443,377,701
15034,2480,5120,502,425
15034,1324,5124,497,432
15034,1824,5044,1003,116
15034,1631,5329,431,587
15034,5430,4642,899,339
15034,261,4947,891,37
15034,826,4898,827,113
15034,949,4975,686,218
15034,3515,4596,961,389
15034,3899,5089,384,531
15034,763,5139,585,355
15035,204,4939,881,48
15035,826,4994,1003,99
15035,5285,5368,423,617
15035,949,4912,746,173
15035,1324,5168,533,415
15035,261,4794,502,443
15035,1123,4786,1208,361
15035,66,5405,402,657
15035,3284,4832,616,324
15035,1331,5074,1175,286
15035,2480,5120,502,425
15035,5430,4718,860,266
15035,2818,5341,464,568
15035,3256,4742,1040,275
15035,3899,5089,384,531
15035,2911,5408,427,640
15035,763,5139,585,355
15035,777,4792,835,201
15035,1824,5039,1009,119
15035,4073,5192,607,364
15035,3918,5014,686,220
15035,557,4879,769,169
15035,825,5060,394,516
15035,64,4875,781,162
15035,4491,4768,1218,379
15035,3515,4602,964,383
15035,4859,5144,587,356
15035,1632,5247,700,335
15035,1496,5440,396,684
15036,825,5031,348,559
15036,826,5090,1173,289
15036,2818,5331,475,553
15036,3899,5100,409,508
15036,3256,4739,1040,277
15036,66,5311,471,544
15036,2911,5408,427,640
15036,204,5064,1191,297
15036,1324,5455,350,729
15036,4491,4783,1204,359
15036,4859,5035,682,228
15036,1824,5043,1013,124
15036,3918,5019,696,212
15036,4073,5196,611,363
15036,557,4874,777,166
15036,5285,5368,423,617
15036,1331,5089,1222,334
15036,64,4877,781,162
15036,1632,5247,700,335
15036,261,4794,502,443
15036,4645,5082,388,526
15036,5430,4786,814,215
15036,763,5141,582,360
15036,3515,4685,922,297
15036,2480,5120,502,425
15036,1496,5346,421,605
15036,949,4789,845,201
15036,1123,4799,1198,345
15036,777,4577,999,415
15037,3256,4738,1042,279
15037,5285,5368,423,617
15037,1824,5039,1019,127
15037,1632,5247,700,335
15037,1123,4828,1177,312
15037,5430,4927,703,208
15037,3918,5016,692,215
15037,4073,5192,609,363
15037,557,4942,804,108
15037,3515,4784,829,211
15037,4859,4902,771,155
15037,204,5004,995,93
15037,64,4905,779,146
15037,66,5233,527,453
15037,4833,4540,1009,453
15037,3311,4670,1274,483
15037,4491,4792,1202,353
15037,763,5187,560,400
15037,1496,5324,454,566
15037,949,4585,1015,411
15037,2911,5408,427,640
15037,3899,5101,411,507
15037,2480,5120,502,425
15037,825,5029,348,558
15037,1331,5105,1266,382
15037,4645,5081,392,522
15037,2818,5222,537,439
15037,4541,5453,375,709
15038,1123,4945,1088,187
15038,1786,4572,939,410
15038,4645,5080,394,519
15038,3311,4721,1239,424
15038,66,5226,531,446
15038,5430,5016,609,297
15038,3256,4735,1040,281
15038,3899,5124,460,466
15038,4073,5191,611,360
15038,4541,5418,411,658
15038,1824,5237,877,256
15038,557,5100,1162,283
15038,1632,5247,700,335
15038,1496,5328,473,553
15038,1331,5105,1270,385
15038,3515,4918,732,183
15038,204,5031,1096,197
15038,763,5269,748,327
15038,2480,5129,539,393
15038,4859,4670,920,312
15038,2818,5206,543,425
15038,3918,5014,690,217
15038,5285,5368,423,617
15038,2911,5277,469,525
15038,4491,4786,1206,359
15038,4833,4625,939,358
15038,64,4954,847,64
15039,3918,5001,684,221
15039,3899,5171,558,394
15039,5285,5368,423,617
15039,1123,4975,1065,160
15039,66,5226,531,446
15039,1632,5247,700,335
15039,4833,4772,883,210
15039,1496,5324,481,544
15039,4923,4539,995,452
15039,4541,5400,419,641
15039,1331,5107,1280,395
15039,2911,5245,481,498
15039,4491,4787,1206,359
15039,3515,5065,605,311
15039,1824,5268,856,290
15039,763,5343,874,362
15039,4073,5141,580,361
15039,204,5129,1284,406
15039,2480,5207,624,359
15039,3311,4728,1241,421
15039,2818,5206,543,425
15039,64,5070,1133,244
15039,4645,5084,390,524
15039,1786,4584,937,399
15039,5430,5115,547,381
15040,4346,4939,881,48
15040,1123,4989,1055,151
15040,5285,5333,442,580
15040,3918,5014,672,234
15040,4833,4777,883,205
15040,4248,4600,951,384
15040,1632,5247,700,335
15040,1496,5324,473,550
15040,1331,5114,1297,414
15040,3515,5079,603,316
15040,763,5359,1059,408
15040,2480,5267,794,306
15040,2818,5206,543,425
15040,2911,5245,481,498
15040,1824,5278,841,303
15040,4491,4788,1206,358
15040,3899,5127,611,328
15040,4923,4671,893,310
15040,4541,5400,419,641
15040,3311,4728,1241,421
15040,4645,5081,396,518
15040,5430,5115,547,381
15040,1786,4609,937,374
15040,4073,5082,620,301
15040,66,5226,531,446
15041,1632,5217,643,351
15041,3918,5028,678,230
15041,5285,5279,481,517
15041,1123,4988,1009,104
15041,4073,5092,622,303
15041,4541,5390,437,621
15041,2911,5245,481,498
15041,5430,5115,547,381
15041,66,5226,531,446
15041,2770,4662,1293,503
15041,763,5375,1142,460
15041,4645,5102,431,488
15041,4346,4939,881,48
15041,1786,4620,935,363
15041,2480,5303,862,324
15041,2818,5200,543,422
15041,4248,4681,897,300
15041,1496,5322,475,547
15041,3515,5079,603,316
15041,4833,4779,862,206
15041,4491,4781,1210,365
15041,4923,4697,868,286
15041,3899,5079,645,276
15041,3311,4728,1241,421
15041,1824,5283,839,308
15042,3899,4948,742,165
15042,65,4763,404,546
15042,763,5402,1214,521
15042,4833,4787,879,196
15042,3311,4728,1241,421
15042,1123,4985,1001,96
15042,2818,5195,541,421
15042,4248,4696,885,286
15042,2269,5423,380,685
15042,66,5226,531,446
15042,1632,5196,549,415
15042,1824,5410,761,452
15042,4645,5137,506,427
15042,4491,4781,1210,365
15042,5285,5279,481,517
15042,4073,5087,628,296
15042,1496,5319,477,544
15042,2911,5245,481,498
15042,4923,4706,862,278
15042,4541,5361,466,579
15042,3515,5080,603,317
15042,5430,5115,547,381
15042,2770,4662,1293,503
15042,2480,5336,1057,385
15042,3918,5044,649,262
15042,1786,4703,876,279
15042,4346,4943,818,95
15043,5285,5279,481,517
15043,1632,5363,421,615
15043,4491,4783,1212,365
15043,1496,5322,473,549
15043,2480,5351,1187,464
15043,4645,5141,500,434
15043,4541,5309,506,515
15043,1786,4872,773,171
15043,359,4510,1013,483
15043,2269,5419,386,678
15043,66,5155,582,366
15043,2770,4681,1270,473
15043,4073,5077,655,267
15043,4248,4779,837,213
15043,5044,4500,1028,497
15043,4833,4784,864,201
15043,4346,5040,1129,231
15043,3899,4934,792,121
15043,4923,4710,852,276
15043,65,4869,622,303
15043,3311,4728,1241,421
15043,3918,5045,645,266
15043,1123,4973,970,66
15043,2911,5208,545,425
15043,5430,5160,537,408
15043,2818,5137,591,349
15043,3515,5089,595,327
15044,3899,5062,1113,224
15044,3311,4728,1241,421
15044,5430,5329,427,590
15044,65,4928,789,127
15044,4073,5081,636,286
15044,4541,5163,585,367
15044,1786,5045,638,274
15044,2911,5158,587,363
15044,66,5127,603,335
15044,4645,5144,500,435
15044,4248,4839,769,196
15044,2819,4939,881,48
15044,4346,5056,1177,282
15044,4491,4782,1216,369
15044,359,4555,984,433
15044,2818,5096,622,304
15044,4833,4858,777,177
15044,3918,5051,636,277
15044,3515,5266,483,508
15044,1123,4950,912,32
15044,2269,5299,473,535
15044,5044,4516,1001,475
15044,4955,4574,966,412
15044,1496,5322,473,549
15044,5285,5279,481,517
15044,2770,4690,1255,455
15044,4923,4751,819,245
15044,2480,5240,1276,452
15045,4923,4943,715,193
15045,4248,4852,564,364
15045,4491,4773,1216,374
15045,4073,5079,632,289
15045,1786,5154,541,402
15045,1123,4943,895,39
15045,3452,5004,301,603
15045,3515,5324,444,573
15045,2770,4690,1255,455
15045,3918,5195,533,428
15045,4833,5009,655,250
15045,5044,4546,995,444
15045,2819,4949,852,61
15045,359,4555,984,433
15045,2818,4960,711,194
15045,2911,5077,636,285
15045,2269,5191,556,406
15045,4955,4715,868,269
15045,1496,5321,473,548
15045,5294,5495,336,766
15045,5285,5279,481,517
15045,4541,5156,585,363
15045,3311,4728,1241,421
15045,66,5100,622,306
15045,4645,5141,504,430
15045,65,4979,920,15
15046,4248,4701,489,501
15046,3452,5049,425,484
15046,5044,4579,976,409
15046,4541,5155,580,368
15046,2819,4978,912,8
15046,2818,4913,756,163
15046,4105,4836,1233,359
15046,1496,5321,473,548
15046,2269,4980,698,206
15046,65,5009,995,94
15046,2911,4899,763,163
15046,1786,5154,541,402
15046,359,4555,984,433
15046,5285,5279,481,517
15046,3311,4743,1231,404
15046,66,5025,676,232
15046,4955,4739,854,247
15046,5294,5385,421,629
15046,1123,4949,910,33
15046,4073,5071,657,263
15046,4645,5140,504,430
15046,4923,5048,636,276
15046,2770,4691,1253,453
15046,3918,5284,466,533
15046,4833,5075,613,306
15046,4491,4772,1218,376
15047,4833,5211,518,449
15047,4248,4666,553,472
15047,2770,4722,1249,431
15047,5285,5279,481,517
15047,4541,5031,601,307
15047,3918,5359,409,622
15047,2269,4749,833,242
15047,3452,5038,448,459
15047,1123,4949,910,33
15047,66,4953,729,178
15047,3311,4743,1231,404
15047,4105,4817,1187,326
15047,359,4605,959,380
15047,2818,5079,1075,196
15047,1786,5154,541,402
15047,2819,5014,1003,103
15047,5044,4595,961,390
15047,4907,4658,1278,493
15047,4955,4747,852,240
15047,3079,5046,1181,284
15047,2911,4655,982,335
15047,5294,5293,471,533
15047,4645,5141,504,430
15047,4923,5162,555,393
15047,4073,5080,642,280
15047,4491,4782,1212,366
15047,65,5049,1108,213
15047,1496,5301,491,522
15048,4248,4605,605,481
15048,4105,4801,1150,305
15048,2269,4560,988,429
15048,4491,4793,1202,352
15048,5294,5276,487,510
15048,4907,4670,1257,470
15048,359,4739,862,245
15048,1123,4949,912,33
15048,66,4953,729,178
15048,3452,5030,464,443
15048,5044,4695,899,286
15048,65,5086,1208,321
15048,2819,5062,1131,240
15048,3694,4650,1293,511
15048,4833,5302,450,556
15048,4645,5141,504,430
15048,1496,5277,504,497
15048,3311,4754,1222,390
15048,2770,4727,1245,425
15048,4955,4786,827,210
15048,5285,5279,481,517
15048,4923,5326,437,580
15048,4073,5084,642,282
15048,2818,5119,1286,404
15048,1786,5154,541,402
15048,4541,4984,628,276
15048,3079,4937,870,56
15049,2819,5094,1220,334
15049,1786,5175,529,421
15049,359,4798,814,204
15049,4073,5062,630,286
15049,5044,4836,789,186
15049,66,4953,729,178
15049,2770,4728,1251,428
15049,2926,4500,1015,493
15049,4955,4890,750,179
15049,65,5097,1241,355
15049,4105,4759,1053,267
15049,3694,4677,1255,463
15049,3311,4754,1220,388
15049,1496,5278,498,502
15049,4645,5147,520,418
15049,5285,5242,506,475
15049,3079,4900,781,147
15049,4541,4984,628,276
15049,4833,5447,346,727
15049,1123,4937,879,51
15049,5294,5276,487,510
15049,3452,5030,464,443
15049,4491,4793,1200,350
15049,4907,4687,1237,444
15049,4248,4577,616,496
15050,3878,5380,423,625
15050,4073,5016,649,257
15050,4645,5230,508,467
15050,2819,5109,1274,390
15050,3079,5030,1150,250
15050,1786,5352,402,624
15050,359,4798,814,204
15050,4248,4695,365,611
15050,4541,4990,611,294
15050,4491,4782,1129,300
15050,3452,5024,483,423
15050,4907,4700,1237,436
15050,66,4953,729,178
15050,4955,5049,632,280
15050,281,5050,402,507
15050,4105,4744,1015,261
15050,3311,4754,1220,388
15050,2926,4606,957,379
15050,5285,5238,508,472
15050,4329,5464,361,726
15050,5044,4984,676,228
15050,5294,5273,493,504
15050,1496,5278,502,499
15050,65,5117,1299,417
15050,2770,4744,1229,402
15050,1123,4902,798,132
15050,3694,4695,1229,433
15051,1123,4872,789,159
15051,4491,4759,1073,278
15051,5044,5127,560,373
15051,359,4798,814,204
15051,3452,5085,613,309
15051,3694,4701,1228,427
15051,4541,5004,605,300
15051,3311,4786,1198,353
15051,1496,5273,512,489
15051,3079,5109,1297,412
15051,66,4953,729,178
