Time,Car,X,Y,"Distance to BS(4982,905)"
31465,1884,5342,421,602
31465,4872,4735,883,247
31465,3386,4564,1003,429
31465,2434,5100,1226,342
31465,4266,4975,1052,147
31465,3072,5062,1125,234
31465,4656,5045,1169,272
31465,1790,5131,446,482
31465,1298,4999,694,211
31465,596,4983,980,75
31465,4673,5000,669,236
31465,1218,5228,531,447
31465,1328,4942,905,39
31465,4205,4985,986,81
31465,5141,4975,688,216
31465,4304,4819,1193,330
31465,2096,4993,1032,128
31466,4205,4985,986,81
31466,4673,4991,661,243
31466,5612,4971,713,191
31466,5141,4973,688,216
31466,4787,4675,912,306
31466,2770,4744,1197,376
31466,2525,4975,326,578
31466,2434,5100,1226,342
31466,4266,4973,1053,149
31466,596,4983,980,75
31466,4304,4930,1079,181
31466,2096,4993,1032,128
31466,1790,5130,442,485
31466,1328,4939,899,42
31466,1218,5228,531,447
31466,4872,4549,1013,446
31466,3072,5096,1198,315
31466,1298,4999,696,209
31466,4656,4998,1048,144
31467,4205,4985,986,81
31467,4266,4975,1050,145
31467,2525,4975,326,578
31467,5072,4611,966,375
31467,5141,4974,686,218
31467,4787,4801,823,198
31467,5612,4970,715,189
31467,1298,4999,696,209
31467,1328,4940,897,41
31467,2096,4975,957,52
31467,4656,5000,1040,136
31467,1218,5228,531,447
31467,596,4983,980,75
31467,2961,5080,1220,330
31467,1790,5151,491,447
31467,2770,4920,1028,138
31467,4304,4990,1044,139
31467,4673,4990,661,243
31468,4304,4991,1044,139
31468,5612,4969,717,187
31468,1790,5095,626,300
31468,1328,4910,827,105
31468,4787,4803,818,198
31468,5072,4759,848,229
31468,4205,4985,986,81
31468,1218,5228,531,447
31468,2770,4976,1034,129
31468,4673,4990,667,237
31468,5391,5306,464,547
31468,2525,4975,326,578
31468,4656,5000,1038,134
31468,596,4970,955,51
31468,4266,4973,1050,145
31468,2096,4955,914,28
31468,1298,4999,692,213
31468,2961,4955,916,28
31468,5141,4975,688,216
31468,4281,5463,715,517
31469,2770,4964,964,62
31469,2096,4955,916,28
31469,4205,4978,980,75
31469,2961,4778,520,435
31469,4304,4981,984,79
31469,4266,4986,1044,139
31469,1328,4912,827,104
31469,4656,4998,1030,126
31469,1218,5183,562,397
31469,1298,4995,690,215
31469,5072,4753,831,239
31469,1527,5011,1050,148
31469,5391,5233,518,461
31469,2169,5429,396,677
31469,1790,5035,659,251
31469,2525,4975,326,578
31469,894,5296,483,525
31469,596,4953,922,33
31469,4787,4802,806,204
31469,5612,4950,730,176
31469,4673,4907,742,178
31469,5141,4965,694,211
31469,4281,5316,821,344
31470,2169,5251,524,466
31470,2503,4792,514,434
31470,4266,4990,999,95
31470,596,4953,922,33
31470,1527,4803,558,389
31470,1298,4848,798,170
31470,4656,4960,959,58
31470,894,5044,661,251
31470,2525,4975,326,578
31470,3073,4733,330,625
31470,4281,5337,930,356
31470,2096,4955,916,28
31470,4205,4963,949,48
31470,1790,4986,698,206
31470,5072,4807,789,209
31470,5141,4794,816,207
31470,4787,4913,721,196
31470,1043,4951,901,30
31470,1328,4910,831,102
31470,4673,4787,821,211
31470,1218,4980,709,195
31470,4304,4959,930,33
31470,5391,5092,613,312
31470,5612,4792,841,200
31470,2770,4964,930,30
31471,1328,4910,829,103
31471,4281,5347,1046,391
31471,3073,4783,431,513
31471,2096,4954,914,29
31471,2770,4964,930,30
31471,4205,4963,949,48
31471,1790,4802,829,194
31471,5391,4888,763,169
31471,5072,4994,667,238
31471,2503,4942,876,49
31471,5492,5333,454,571
31471,5612,4580,997,412
31471,4787,5096,582,342
31471,894,4855,800,163
31471,5141,4596,947,387
31471,2169,5086,626,297
31471,1218,4807,833,188
31471,4656,4945,897,37
31471,4556,5092,1268,380
31471,4266,4958,941,43
31471,1043,4951,901,30
31471,4304,4960,928,31
31471,1298,4695,905,286
31471,596,4953,922,33
31471,4673,4610,972,377
31471,2525,4975,326,578
31472,5492,5099,632,296
31472,2096,4955,914,28
31472,924,4650,899,331
31472,596,4953,922,33
31472,1218,4651,941,332
31472,2169,4945,692,215
31472,4205,4963,949,48
31472,5391,4708,891,273
31472,4787,5314,421,586
31472,5072,5238,498,480
31472,2503,5059,1150,257
31472,4304,4959,928,32
31472,1790,4646,939,337
31472,1043,5092,1200,316
31472,4556,5016,1090,188
31472,1328,4912,827,104
31472,4281,5346,1069,399
31472,5372,4555,1005,438
31472,2617,4519,1019,476
31472,4266,4943,906,38
31472,1298,4505,1044,496
31472,894,4685,918,297
31472,2525,4975,326,578
31472,3073,5000,995,92
31472,4656,4947,897,35
31472,2770,4963,935,36
31473,2617,4713,883,269
31473,5492,4965,719,186
31473,596,4953,922,33
31473,894,4511,1050,492
31473,4281,5378,1175,480
31473,4304,4960,932,34
31473,5372,4812,835,183
31473,4556,5003,1048,144
31473,2169,4855,777,179
31473,4656,4947,895,36
31473,5235,5026,1098,198
31473,2096,4955,914,28
31473,3073,5081,1193,304
31473,2770,4985,947,42
31473,2525,4975,326,578
31473,1594,5491,351,752
31473,1043,5100,1226,342
31473,5391,4567,999,424
31473,1328,4910,827,105
31473,924,4862,752,194
31473,4205,4963,949,48
31473,2503,5116,1299,416
31473,4266,4947,905,34
31474,4266,4948,906,33
31474,596,4953,922,33
31474,5391,4532,1028,465
31474,1594,5491,351,752
31474,2641,4984,990,85
31474,2770,4994,951,48
31474,3073,5084,1198,311
31474,1043,5097,1226,341
31474,924,5116,572,358
31474,5492,4965,719,186
31474,4304,4964,934,33
31474,2096,4951,905,30
31474,4556,5001,1044,140
31474,2169,4710,899,271
31474,4656,4944,895,38
31474,5372,4834,806,177
31474,4205,4963,949,48
31474,1328,4908,819,112
31474,2525,4975,326,578
31474,2617,4991,674,230
31474,3579,4784,462,484
31474,5235,5018,1079,177
31475,2096,4927,835,88
31475,1219,4562,990,427
31475,2504,4505,1021,490
31475,4304,4965,932,31
31475,1594,5392,400,650
31475,5372,4834,806,177
31475,924,5139,558,380
31475,2169,4620,972,368
31475,5235,5018,1079,177
31475,5492,4963,721,184
31475,4556,5000,1036,132
31475,3579,5023,1005,108
31475,5322,4680,897,301
31475,4205,4963,949,48
31475,2525,4975,326,578
31475,1328,4902,760,165
31475,596,4940,903,41
31475,4656,4944,893,39
31475,2641,4783,520,432
31475,3073,5094,1218,332
31475,2617,5135,574,364
31475,2770,4978,932,27
31475,4846,4680,897,301
31475,4266,4948,905,33
31476,2096,5011,642,264
31476,1594,5238,514,467
31476,2504,4735,856,251
31476,2525,4975,326,578
31476,3287,5081,1249,358
31476,4205,4960,945,45
31476,2770,4993,943,40
31476,5235,5016,1067,166
31476,924,5139,558,380
31476,4556,4999,1032,128
31476,4304,4958,928,33
31476,4656,4922,831,94
31476,3579,5028,1040,143
31476,5322,4796,816,206
31476,2617,5136,576,363
31476,596,4907,810,120
31476,4846,4796,816,206
31476,1328,4907,736,184
31476,4266,4938,870,55
31476,5492,4965,719,186
31476,1219,4741,860,244
31476,5372,4834,806,177
31476,2169,4505,1057,500
31477,5492,4964,721,184
31477,2617,5136,576,363
31477,4846,4794,814,208
31477,4304,4934,887,50
31477,596,5001,634,271
31477,2096,5156,529,413
31477,5372,4865,787,165
31477,1594,5238,514,467
31477,2504,4938,701,207
31477,924,5139,558,380
31477,5235,5016,1065,164
31477,1328,5079,595,324
31477,3579,5085,1181,295
31477,1219,4769,837,222
31477,4656,4899,729,194
31477,4556,4998,1028,124
31477,5322,4794,814,208
31477,4266,4912,779,143
31477,4205,4935,891,48
31477,2525,4975,326,578
31477,2770,4917,835,95
31477,3287,5011,1102,199
31478,3403,4527,949,456
31478,5235,4994,1013,109
31478,3287,5023,1053,154
31478,4556,4985,997,92
31478,3579,5129,1299,421
31478,5372,5150,572,372
31478,5322,4794,814,208
31478,2617,5195,533,428
31478,5492,4947,734,173
31478,272,5248,508,477
31478,2525,4975,326,578
31478,924,5231,498,476
31478,1219,4769,837,222
31478,4304,4914,837,95
31478,4846,4794,814,208
31478,4266,5030,638,271
31478,596,5253,483,501
31478,1328,5258,473,512
31478,4656,5101,580,346
31478,4205,4918,833,95
31478,2096,5094,380,535
31478,2504,5127,560,373
31478,1594,5226,524,452
31478,2770,4894,802,134
31479,4266,5272,467,524
31479,3403,4735,810,264
31479,2504,5137,481,451
31479,2525,4975,326,578
31479,272,5211,545,426
31479,1432,4681,903,300
31479,3579,5129,1299,421
31479,3702,4708,1266,453
31479,3580,5442,379,698
31479,3287,5014,1009,109
31479,1219,4855,767,186
31479,4304,4932,839,82
31479,5492,4799,839,193
31479,2770,4894,802,134
31479,4656,5262,471,516
31479,4556,4974,968,64
31479,1594,5066,632,285
31479,4846,4959,700,206
31479,4004,5437,390,686
31479,4205,4918,833,95
31479,5235,4981,995,90
31479,5322,4959,700,206
31479,5372,5449,353,722
31480,5235,4980,995,90
31480,5390,5337,413,606
31480,1432,4880,769,168
31480,4304,4939,839,78
31480,3287,4999,1001,98
31480,2770,4894,802,134
31480,1594,4912,738,180
31480,4846,5154,568,377
31480,3702,4807,1181,327
31480,5322,5154,568,377
31480,3579,5127,1293,415
31480,3580,5222,535,440
31480,443,4951,901,30
31480,2525,4975,326,578
31480,4556,4974,968,64
31480,1219,5102,589,337
31480,5492,4665,932,317
31480,3403,4951,669,237
31480,4004,5258,506,485
31480,3616,4855,1274,390
31480,4205,4918,833,95
31480,272,5223,558,422
31481,987,4733,350,607
31481,1432,5069,624,293
31481,4304,4943,845,71
31481,4205,4918,833,95
31481,5430,4698,881,284
31481,4004,5236,520,461
31481,3580,5056,657,258
31481,2525,4975,326,578
31481,5235,4980,995,90
31481,272,5188,553,408
31481,2770,4894,802,134
31481,4846,5155,568,378
31481,4556,4973,968,64
31481,5322,5155,568,378
31481,1594,4764,862,221
31481,5390,5269,448,539
31481,3702,4742,1024,267
31481,3403,5119,533,395
31481,443,5051,1092,200
31481,3616,4787,1102,277
31481,3287,4999,1001,98
31481,1219,5142,574,367
31482,5322,5165,562,388
31482,4205,4918,833,95
31482,2525,4975,326,578
31482,1594,4580,974,407
31482,3616,4721,941,263
31482,4004,5236,520,461
31482,3403,5091,398,518
31482,272,4988,713,191
31482,4510,4702,879,280
31482,987,4789,462,482
31482,1219,5144,574,368
31482,3580,4943,808,104
31482,443,5072,1148,260
31482,4556,4973,968,64
31482,5390,5206,578,396
31482,1432,5314,442,569
31482,4304,4942,841,75
31482,5235,4981,995,90
31482,5430,4888,730,197
31482,3287,4999,1001,98
31482,4846,5165,562,388
31482,2770,4894,802,134
31482,3702,4662,937,321
31483,2770,4894,802,134
31483,4556,4973,968,64
31483,987,5010,1007,106
31483,443,5074,1150,262
31483,4510,4831,789,190
31483,4304,4943,845,71
31483,272,4811,812,194
31483,3287,4999,1001,98
31483,1219,5200,578,392
31483,4846,5284,789,324
31483,5390,5203,508,454
31483,5322,5284,789,324
31483,3616,4641,955,344
31483,2525,4948,301,604
31483,3580,5077,1150,263
31483,1611,5001,1001,98
31483,5235,4980,995,90
31483,5430,5141,555,384
31483,4205,4918,833,95
31483,4004,5236,520,461
31484,5430,5158,549,397
31484,4510,4833,794,184
31484,987,5018,1024,125
31484,5235,4980,995,90
31484,3287,4999,1001,98
31484,1611,4827,585,354
31484,272,4615,1024,385
31484,5322,5435,729,486
31484,4004,5358,417,615
31484,1219,5251,698,339
31484,4205,4918,833,95
31484,4846,5435,729,486
31484,2770,4893,783,150
31484,4556,4973,968,64
31484,3580,5092,1222,336
31484,4304,4940,841,75
31484,5390,5190,512,444
31485,1219,5272,742,332
31485,4556,4973,968,64
31485,4205,4900,771,156
31485,5235,4980,995,90
31485,4304,4923,802,118
31485,4510,4824,794,191
31485,3287,4999,1001,98
31485,5390,5069,371,540
31485,987,5077,1164,276
31485,4846,5449,717,503
31485,2770,4892,740,187
31485,5430,5158,549,397
31485,5322,5449,717,503
31486,2921,5409,750,454
31486,4304,4924,734,179
31486,1219,5271,746,329
31486,5390,5034,309,597
31486,4556,4932,864,64
31486,5235,4960,947,47
31486,5430,5158,549,397
31486,5322,5483,703,540
31486,2770,4917,715,200
31486,4846,5483,703,540
31486,4510,4829,789,191
31486,3287,4984,968,63
31486,4205,4900,771,156
31487,4556,4909,814,116
31487,2770,5090,558,362
31487,4846,5358,785,395
31487,2921,5246,730,316
31487,4205,5024,599,308
31487,4304,5097,593,332
31487,5430,5176,535,417
31487,4510,4998,661,244
31487,5322,5358,785,395
31487,1219,5272,758,325
31487,5235,4915,843,90
31487,3287,4949,903,32
31488,5322,5348,1001,379
31488,4510,5284,466,533
31488,5235,4917,845,88
31488,2770,5195,495,462
31488,2921,5240,705,325
31488,3287,4930,879,57
31488,4205,5135,520,414
31488,1219,5266,750,323
31488,4304,5161,551,396
31488,5430,5474,321,763
31488,4556,4909,814,116
31488,4846,5348,1001,379
31489,2921,5240,705,325
31489,3287,4930,879,57
31489,1219,5267,754,322
31489,2770,5366,373,655
31489,4556,4903,800,130
31489,4205,5091,388,527
31489,4304,5348,413,612
31489,5235,4918,843,88
31490,3941,4823,1200,335
31490,1219,5267,748,325
31490,3287,4930,879,57
31490,5235,4920,839,89
31490,1277,4521,1019,474
31490,2921,5240,705,325
31490,4556,4877,769,171
31491,4556,4707,889,274
31491,1277,4728,862,256
31491,2921,5240,705,325
31491,3287,4923,862,72
31491,5235,4918,821,104
31491,3366,5087,371,544
31491,1219,5267,748,325
31491,3941,4947,1088,187
31491,3821,4816,1195,334
31492,3821,4722,1021,284
31492,3366,5165,531,415
31492,775,5452,357,721
31492,3941,4975,1069,164
31492,496,4843,1158,288
31492,2921,5240,705,325
31492,1277,4942,709,199
31492,1219,5266,748,324
31492,3287,4922,860,74
31492,5235,4919,823,102
31492,4556,4536,1005,456
31493,3821,4702,918,279
31493,3366,5364,408,627
31493,5235,4920,825,100
31493,3287,4922,860,74
31493,2921,5240,705,325
31493,775,5154,568,377
31493,1277,5125,566,367
31493,3941,4975,1063,158
31493,1219,5266,748,324
31493,496,4973,1055,151
31494,1219,5294,810,326
31494,3953,5049,1175,279
31494,775,4894,763,165
31494,3287,4899,812,124
31494,3941,4975,1059,154
31494,3821,4532,1028,465
31494,2921,5240,705,325
31494,5235,4890,777,156
31494,2466,4667,1284,492
31494,496,4991,1046,141
31494,1277,5134,566,370
31495,2466,4781,1191,349
31495,3287,4888,744,185
31495,3941,4991,1044,139
31495,775,4722,885,260
31495,1219,5415,742,463
31495,496,4960,949,49
31495,3953,4945,930,44
31495,5235,4878,785,158
31495,2921,5166,609,348
31495,1277,5134,570,367
31496,496,4939,893,44
31496,2466,4751,1038,266
31496,5235,4685,910,296
31496,775,4562,984,426
31496,1277,5144,560,380
31496,2921,4991,711,193
31496,3953,4824,624,321
31496,3287,5096,560,362
31496,3941,4980,980,75
31496,1219,5457,711,512
31497,2921,4824,821,177
31497,3953,4730,415,550
31497,2466,4707,928,275
31497,2805,4877,746,190
31497,1139,5299,473,535
31497,496,4942,889,42
31497,3287,5361,371,654
31497,1277,5455,350,729
31497,3941,4969,945,42
31498,2466,4672,934,310
31498,496,4940,891,43
31498,2921,4668,939,315
31498,2064,5415,1293,582
31498,1139,5050,653,260
31498,3941,4968,941,39
31498,2805,5067,1158,267
31499,496,4940,889,44
31499,1139,4903,754,170
31499,4394,4791,1206,357
31499,3941,4969,941,38
31499,2805,5077,1187,298
31499,2064,5344,995,374
31499,1246,5264,498,494
31499,3780,5409,1257,553
31500,4394,4773,1086,276
31500,3941,4970,935,32
31500,2064,5303,848,326
31500,1246,5026,669,240
31500,3581,5481,730,529
31500,496,4940,889,44
31500,3780,5344,1036,385
31500,1894,5331,442,579
31500,1139,4776,845,214
31500,2805,5080,1195,306
31501,1139,4556,995,434
31501,3780,5312,856,333
31501,2064,5303,848,326
31501,496,4940,887,44
31501,3941,4970,930,27
31501,1894,5266,491,502
31501,1059,5060,305,604
31501,3701,4762,839,229
31501,1246,4956,841,68
31501,4393,4510,1021,485
31501,4394,4711,932,272
31501,3581,5489,686,552
31501,1876,5092,1282,393
31502,124,5125,440,485
31502,496,4929,850,75
31502,3941,4970,926,24
31502,1059,5137,469,462
31502,4394,4617,966,369
31502,3780,5412,746,458
31502,3701,4817,792,199
31502,2064,5302,848,325
31502,4393,4793,810,210
31502,1876,4961,943,43
31502,1246,5084,1181,294
31502,1894,5216,524,447
31503,4393,4828,789,192
31503,1059,5163,516,429
31503,3701,4821,787,199
31503,3703,5454,365,717
31503,2064,5282,806,316
31503,3941,4966,914,17
31503,1876,4898,779,150
31503,496,4908,740,180
31503,3780,5464,713,519
31503,124,5126,469,458
31503,214,5366,446,597
31503,1894,5210,535,434
31504,214,5369,502,558
31504,3941,4929,798,118
31504,2064,5237,713,319
31504,1059,5231,657,351
31504,124,5165,555,395
31504,4393,4832,789,189
31504,3701,4784,777,234
31504,1894,5210,533,435
31504,496,5114,589,341
31504,3703,5217,529,442
31505,3941,5041,630,280
31505,214,5363,477,572
31505,1894,5208,533,435
31505,2064,5220,674,331
31505,496,5303,458,550
31505,124,4915,725,191
31505,3703,5203,541,425
31505,4393,4827,777,200
31505,1059,5293,792,331
31505,3701,4973,680,224
31506,124,4732,881,250
31506,3703,5130,591,346
31506,1059,5347,935,366
31506,2064,5217,671,332
31506,1894,5208,533,435
31506,3941,5161,504,438
31506,1622,4523,1003,469
31506,5429,5328,466,559
31506,4393,5006,640,266
31506,214,5344,466,569
31506,3701,5137,498,434
31506,1028,5040,1131,233
31507,3701,5061,338,572
31507,214,5238,516,465
31507,1894,5220,533,441
31507,4731,4636,723,390
31507,2064,5215,665,334
31507,3941,5095,353,562
31507,4393,5236,489,487
31507,5083,5268,529,472
31507,5429,5158,578,371
31507,1028,4812,582,364
31507,1622,4701,876,282
31507,1059,5410,1245,547
31507,973,5326,450,569
31507,3703,4953,715,191
31508,214,5233,516,463
31508,1808,5304,475,537
31508,1894,5220,531,442
31508,1622,4915,723,193
31508,973,5119,601,333
31508,4393,5434,357,710
31508,5083,5107,636,296
31508,3703,4802,831,194
31508,2064,5215,665,334
31508,4731,4636,852,349
31508,5429,4893,765,165
31509,4731,5039,1073,177
31509,5429,4673,932,309
31509,1808,5025,676,232
31509,5083,4859,796,163
31509,973,4958,713,192
31509,214,5233,512,466
31509,2064,5215,665,334
31509,1894,5220,531,442
31509,1674,5008,988,87
31509,3703,4661,932,321
31509,1622,5231,498,476
31509,3605,4555,990,434
31510,1674,5080,1179,291
31510,2962,5066,336,574
31510,1894,5222,537,439
31510,2064,5206,643,344
31510,3605,4728,864,256
31510,214,5235,512,467
31510,973,4955,715,191
31510,1808,4948,705,201
31510,2625,4726,1257,435
31510,5083,4828,825,172
31511,2625,4845,1137,269
31511,3605,4771,831,223
31511,1894,5119,446,478
31511,973,4954,715,191
31511,1808,4937,696,213
31511,125,4675,1270,477
31511,2064,5200,518,444
31511,214,5278,462,533
31511,2962,5090,377,538
31512,1808,4937,696,213
31512,2962,5094,371,545
31512,2625,4955,1067,164
31512,214,5488,309,781
31512,125,4788,1175,332
31512,1894,5076,386,526
31512,973,4954,713,193
31512,757,4854,1291,407
31512,3605,4767,833,226
31513,125,4969,1081,176
31513,2625,4975,1073,168
31513,3605,4845,775,187
31513,757,4799,1140,298
31513,973,4954,713,193
31513,1894,5071,417,495
31513,1808,4937,696,213
31513,923,4691,891,290
31513,2962,5110,425,496
31513,1081,4986,922,18
31514,3605,4999,669,236
31514,125,4983,1057,152
31514,1081,5091,1218,331
31514,1808,4928,748,165
31514,2962,5139,502,431
31514,2625,4976,1044,139
31514,1894,5050,417,492
31514,973,4917,740,176
31514,757,4710,943,274
31514,923,4831,790,189
31515,757,4698,922,283
31515,2962,5147,504,433
31515,3605,5258,485,502
31515,1808,4698,910,283
31515,1894,5036,377,530
31515,2625,4991,964,60
31515,973,4752,862,233
31515,125,4983,1057,152
31515,923,4870,777,169
31516,125,4983,1057,152
31516,923,4875,779,164
31516,1894,5040,379,529
31516,757,4566,1023,431
31516,5522,4570,976,417
31516,2962,5146,504,432
31516,2625,4988,939,35
31516,3940,4597,937,385
31517,3940,4727,862,258
31517,5522,4658,891,323
31517,2962,5147,504,433
31517,1479,5460,727,510
31517,1894,4995,311,593
31517,395,5074,1177,287
31517,125,4983,1057,152
31517,923,4878,781,161
31517,3841,5101,1297,410
31517,4421,4768,1081,276
31517,2625,4979,953,48
31518,2625,4979,953,48
31518,923,4880,781,159
31518,3940,4831,818,174
31518,5522,4818,798,194
31518,395,5010,1044,142
31518,5523,4819,1197,334
31518,2962,5146,504,432
31518,1479,5440,729,491
31518,4421,4671,928,311
31518,2215,4586,970,400
31518,125,4983,1057,152
31518,3841,5028,1121,221
31519,2215,4787,831,208
31519,4421,4500,1055,504
31519,923,4948,810,100
31519,125,4983,1057,152
31519,1479,5359,789,395
31519,5523,4914,1102,208
31519,395,5010,1044,142
31519,5493,4824,1249,378
31519,2962,5146,504,432
31519,3841,5021,1084,184
31519,3940,4884,789,151
31519,2625,4980,957,52
31519,5522,4862,767,182
31520,2625,4980,957,52
31520,125,4954,924,33
31520,3350,5087,417,498
31520,5523,4917,1100,205
31520,1918,4713,307,654
31520,923,5041,1028,137
31520,4083,4829,1231,360
31520,3841,5016,1061,160
31520,5522,4969,879,28
31520,2215,4860,783,171
31520,3792,4717,860,268
31520,4662,4569,961,416
31520,395,5010,1044,142
31520,3940,4991,934,30
31520,5493,4721,1032,290
31520,1479,5278,785,320
31520,2962,5147,504,433
31521,395,5010,1044,142
31521,5493,4701,968,287
31521,2470,4712,324,639
31521,5459,4605,922,377
31521,3350,5091,433,484
31521,3940,5089,1197,311
31521,3792,4792,812,211
31521,1918,4979,955,50
31521,2625,4964,964,62
31521,3841,5015,1061,160
31521,1479,5268,760,321
31521,5522,5085,1162,277
31521,4662,4665,887,317
31521,538,4641,905,340
31521,4083,4706,978,285
31521,2962,5172,547,405
31521,125,4951,924,35
31521,2377,4683,1284,482
31521,2215,4864,783,169
31521,5523,4918,1094,199
31522,3792,4792,812,211
31522,5458,4531,1017,464
31522,2215,4920,781,138
31522,3350,5101,446,473
31522,2962,5080,622,298
31522,5459,4759,829,234
31522,1479,5238,676,343
31522,2470,4712,324,639
31522,3940,5130,1280,403
31522,2377,4837,1171,303
31522,5493,4700,968,289
31522,3841,5018,1028,128
31522,125,4951,924,35
31522,2625,4939,862,60
31522,5523,4918,1090,196
31522,4083,4582,999,410
31522,538,4736,839,254
31522,4662,4844,777,187
31522,5522,5119,1260,381
31522,1918,5080,1173,286
31522,395,4994,986,82
31523,2377,5003,1046,142
31523,3684,5457,321,752
31523,395,4956,881,34
31523,3792,4792,812,211
31523,2962,5026,651,257
31523,4662,4858,769,183
31523,5493,4672,947,312
31523,2625,4909,827,105
31523,2470,5028,1046,148
31523,1918,5099,1222,338
31523,125,4951,924,35
31523,3940,5132,1282,406
31523,2215,5070,1127,239
31523,3841,4999,980,77
31523,5459,4826,771,205
31523,5458,4721,870,263
31523,1479,5205,587,387
31523,3663,5317,462,555
31523,5523,4958,1053,150
31523,3350,5101,454,466
31523,538,4738,841,251
31523,5522,5119,1262,383
31524,5459,4875,748,189
31524,5523,4989,1046,141
31524,3841,4945,883,42
31524,1479,5202,582,391
31524,1918,5099,1222,338
31524,5458,4715,868,269
31524,2470,5095,1195,311
31524,395,4955,879,36
31524,538,4738,839,251
31524,3350,5107,442,478
31524,4662,4882,756,179
31524,3792,4812,761,221
31524,2962,4979,674,230
31524,2377,4980,992,87
31524,2215,5125,1293,414
31524,2625,4909,827,105
31524,3940,5131,1282,405
31524,3663,5157,578,371
31524,3808,4966,947,45
31524,906,5080,1237,346
31524,125,4951,924,35
31524,3684,5160,543,403
31525,395,4955,879,36
31525,3841,4947,891,37
31525,1918,5099,1222,338
31525,3808,5026,1050,151
31525,3793,5289,487,518
31525,538,4834,756,209
31525,5458,4838,785,186
31525,3684,4995,655,249
31525,3663,5070,640,279
31525,2625,4909,827,105
31525,906,4998,1032,128
31525,2990,5067,1216,323
31525,3792,4995,614,290
31525,2470,5095,1195,311
31525,2962,4837,812,171
31525,125,4951,924,35
31525,5523,4993,1040,135
31525,4662,4879,756,180
31525,3940,5131,1282,405
31525,1479,5201,582,390
31525,3350,5066,342,569
31525,2377,4968,959,55
31525,5459,4956,843,66
31526,3841,4953,895,30
31526,3792,5378,382,655
31526,5523,4980,1011,106
31526,2625,4909,827,105
31526,3793,5132,599,340
31526,3663,4899,761,165
31526,2470,5122,1276,397
31526,538,5114,556,372
31526,3684,4849,763,193
31526,3808,5048,1075,182
31526,125,4951,924,35
31526,906,4994,1015,110
31526,2962,4666,930,316
31526,5459,5060,1092,203
31526,3320,4708,845,279
31526,2286,4614,934,369
31526,4662,4880,756,179
31526,2377,4966,955,52
31526,395,4955,879,36
31526,2990,4996,1044,140
31526,1479,5201,580,391
31526,5458,5147,553,389
31527,1479,5200,578,392
31527,2990,4984,1003,98
31527,3808,5111,1253,371
31527,3663,4761,860,225
31527,3684,4720,860,265
31527,125,4937,906,45
31527,5523,4973,974,70
31527,3793,4950,727,180
31527,395,4955,879,36
31527,906,4994,1015,110
31527,3320,4888,738,190
31527,2377,4963,947,46
31527,5458,5433,355,710
31527,2286,4824,789,195
31527,538,5459,365,720
31527,2962,4556,1030,443
31527,4662,4889,756,175
31527,2625,4909,827,105
31527,5459,5104,1228,345
31527,3841,4951,893,32
31528,2990,4985,1005,100
31528,4662,5029,1028,132
31528,5523,4971,970,66
31528,3684,4559,992,431
31528,2377,4965,953,51
31528,3793,4949,729,178
31528,3320,5175,537,415
31528,906,4994,1013,109
31528,125,4900,779,149
31528,4674,5410,398,663
31528,3841,4929,843,81
31528,5459,5099,1241,356
31528,1479,5200,578,392
31528,2286,5100,595,331
31528,2625,4909,827,105
31528,395,4955,879,36
31528,3663,4630,959,355
31529,2625,4898,818,120
31529,3793,4949,729,178
31529,395,4955,879,36
31529,125,4995,645,259
31529,2286,5152,568,377
31529,5523,4958,920,28
31529,1479,5200,576,394
31529,5459,5105,1247,363
31529,2990,4985,1003,98
31529,4181,4737,373,585
31529,4674,5163,553,396
31529,2377,4964,951,49
31529,3320,5489,317,776
31529,1374,5015,1057,156
31529,3841,4918,819,106
31529,906,4994,1013,109
31530,2286,5158,574,375
31530,2625,4900,787,143
31530,1374,4909,792,133
31530,5459,5115,1268,387
31530,1479,5155,526,416
31530,5523,4953,887,33
31530,2377,4971,966,62
31530,4181,4737,373,585
31530,3793,4955,721,185
31530,906,4994,1013,109
31530,197,5090,1262,373
31530,125,5062,595,319
31530,2990,4949,974,76
31530,395,4938,833,83
31530,3841,4875,769,171
31531,2377,4947,906,35
31531,906,4978,984,79
31531,125,5094,545,376
31531,1374,4909,792,133
31531,2625,4919,727,188
31531,5339,4951,881,37
31531,2286,5161,576,374
31531,5323,5486,1299,640
31531,2098,5245,514,470
31531,3841,4794,833,200
31531,5600,4705,1264,453
31531,197,4890,767,164
31531,3793,4955,721,185
31531,2990,4920,864,73
31531,5523,4904,779,147
31531,4181,5034,1052,156
31531,395,4944,719,189
31532,197,4890,767,164
31532,5523,4752,864,233
31532,3793,4917,748,169
31532,1538,4643,928,338
31532,5323,5486,1297,639
31532,2990,4907,816,116
31532,5600,4773,1198,360
31532,2377,4914,825,104
31532,125,5122,527,402
31532,395,5054,614,298
31532,906,4947,905,34
31532,2098,5180,560,397
31532,3841,4549,1030,450
31532,5339,4988,945,41
31532,4181,5071,1152,263
31532,2286,5186,547,412
31532,2625,5110,570,358
31533,125,5075,390,522
31533,5339,5045,1110,214
31533,3793,4764,860,221
31533,1538,4799,819,201
31533,669,5467,350,737
31533,2377,4914,827,102
31533,2990,4905,818,115
31533,4181,5079,1175,287
31533,906,4944,893,39
31533,395,5101,582,344
31533,5323,5486,1297,639
31533,2625,5415,357,698
31533,5600,4807,1185,330
31533,197,5288,831,315
