Time,Car,X,Y,"Distance to BS(4982,905)"
22780,120,4958,941,43
22780,1174,5286,479,522
22780,3980,5122,440,484
22780,6228,4968,725,180
22780,3838,5447,363,713
22780,842,4697,976,293
22781,3838,5216,520,450
22781,5124,4776,1216,373
22781,120,4959,939,41
22781,3980,5126,437,489
22781,6228,4965,725,180
22781,842,4678,941,305
22781,1174,5349,409,616
22782,6228,4961,721,184
22782,120,4927,866,67
22782,5922,4728,1233,415
22782,5124,4788,1125,293
22782,911,4721,1253,434
22782,1174,5357,406,624
22782,3980,5170,533,416
22782,3838,5211,526,442
22783,120,4912,839,95
22783,3980,5000,671,234
22783,3087,4841,1220,345
22783,5124,4727,970,262
22783,3838,5211,526,442
22783,911,4796,1200,349
22783,2007,4802,1158,310
22783,4182,4506,1036,493
22783,5922,4799,1191,339
22783,1174,5357,406,624
22783,6228,4961,717,188
22784,5124,4717,947,267
22784,3980,4927,678,232
22784,120,4912,839,95
22784,2007,4673,945,310
22784,3087,4831,1162,298
22784,4182,4636,953,348
22784,911,4806,1175,322
22784,5922,4933,1104,205
22784,6228,4869,783,165
22784,3838,5211,524,444
22785,6228,4646,945,337
22785,5124,4717,947,267
22785,4182,4643,943,340
22785,3838,5188,527,430
22785,911,4733,1026,276
22785,3980,4923,686,226
22785,120,4910,841,95
22785,5922,4960,918,25
22785,3357,5255,526,467
22785,3087,4870,1154,273
22785,2007,4534,1030,465
22786,3980,4923,686,226
22786,5922,4948,893,35
22786,4182,4769,854,217
22786,3087,4991,1048,143
22786,5124,4716,943,268
22786,3357,5020,688,219
22786,3838,5076,361,551
22786,120,4908,841,97
22786,911,4703,961,283
22787,3087,4956,951,52
22787,4182,4988,686,218
22787,911,4705,922,277
22787,5922,4948,893,35
22787,3357,4863,790,164
22787,1732,5430,373,695
22787,5124,4707,922,274
22787,3980,4923,686,226
22787,120,4908,843,96
22788,4182,5231,506,469
22788,3980,4920,703,210
22788,5922,4948,893,35
22788,911,4587,1013,408
22788,5124,4569,999,423
22788,3357,4777,847,212
22788,4346,4516,1026,480
22788,1732,5227,510,464
22788,3087,4955,951,53
22788,120,4913,858,82
22789,3980,4912,719,198
22789,3087,4955,951,53
22789,5922,4948,893,35
22789,1732,5025,657,251
22789,4182,5488,330,765
22789,3357,4602,961,383
22789,4346,4638,912,343
22789,120,4905,876,81
22790,3980,4826,570,369
22790,1732,4905,756,167
22790,3087,4955,951,53
22790,120,4897,874,90
22790,5922,4944,887,41
22790,3205,4733,330,625
22790,4346,4754,843,235
22791,3087,4932,885,53
22791,120,4900,870,88
22791,5922,4905,790,137
22791,3205,4742,348,606
22791,1732,4746,868,238
22791,3980,4737,421,541
22791,4346,4788,804,217
22792,3087,4900,771,156
22792,3205,5046,1081,187
22792,1732,4666,937,317
22792,1300,5288,477,525
22792,120,4908,872,80
22792,5922,4991,674,230
22792,4346,4784,798,223
22792,3980,4720,421,549
22793,3087,5081,609,312
22793,5984,4651,1295,511
22793,3980,4712,390,580
22793,5922,5255,491,495
22793,1300,5211,533,436
22793,4346,4824,769,207
22793,1668,5339,462,569
22793,1732,4537,1032,462
22793,120,4907,876,80
22794,120,4909,879,76
22794,683,5352,419,610
22794,3087,5392,396,653
22794,5984,4653,1297,511
22794,1300,4956,719,187
22794,5116,4879,750,185
22794,3980,4752,361,589
22794,4346,4950,698,209
22794,1668,5171,574,381
22795,3980,4778,388,554
22795,2606,5110,417,503
22795,4346,5296,462,542
22795,120,4909,877,77
22795,1668,5064,651,266
22795,683,5090,616,307
22795,5116,5015,1007,107
22795,1300,4778,848,210
22795,4043,4555,999,436
22796,1300,4524,1042,477
22796,6198,4808,512,429
22796,4043,4683,905,298
22796,683,4925,715,197
22796,3980,4828,535,399
22796,2606,5140,481,452
22796,120,4910,876,76
22796,1668,4947,732,175
22797,683,4698,914,283
22797,120,4910,874,77
22797,1668,4758,858,228
22797,3980,4854,653,281
22797,6198,5041,1111,215
22797,2606,5140,481,452
22797,4043,4768,841,222
22797,5686,4542,988,446
22798,3220,4521,992,468
22798,2606,5140,481,452
22798,3980,4869,655,273
22798,5686,4594,949,390
22798,120,4903,845,98
22798,4043,4779,833,214
22798,1668,4596,997,396
22799,4043,4903,738,183
22799,120,4879,752,183
22799,5686,4626,920,355
22799,3220,4571,957,413
22799,3980,4872,684,246
22799,2606,5151,502,436
22799,6514,4555,999,436
22800,120,4802,566,383
22800,4043,5185,529,426
22800,2606,5372,402,636
22800,6514,4683,905,298
22800,5433,4944,879,45
22800,5686,4744,860,241
22800,3220,4732,818,264
22800,3980,4948,742,165
22801,3220,4794,781,224
22801,6514,4768,841,222
22801,3980,4949,750,158
22801,4043,5486,317,774
22801,572,4511,1040,489
22801,5433,4838,603,334
22801,4225,5307,479,535
22801,120,4767,466,488
22801,5686,4900,750,174
22802,4225,5276,497,503
22802,3220,4836,744,216
22802,3980,5031,614,294
22802,572,4595,970,392
22802,6514,4779,833,214
22802,5686,5131,570,366
22802,120,4728,386,576
22803,1806,5379,417,628
22803,6514,4903,738,183
22803,3220,4865,686,247
22803,970,5358,437,600
22803,120,4723,348,613
22803,3980,5132,524,409
22803,5686,5137,562,376
22803,4225,5124,607,329
22803,572,4716,889,266
22804,5686,5137,562,376
22804,3220,4812,533,408
22804,970,5102,616,312
22804,4225,4969,723,182
22804,3980,5142,500,434
22804,120,4819,558,382
22804,6514,5185,529,426
22804,142,5347,438,592
22804,1806,5142,587,355
22804,572,4816,816,188
22805,4225,4963,862,46
22805,5686,5136,558,379
22805,608,4513,1026,484
22805,970,4974,703,201
22805,3220,4769,429,520
22805,1806,4986,698,206
22805,1971,4565,978,423
22805,3980,5070,340,571
22805,4328,4565,978,423
22805,6514,5486,317,774
22805,120,4944,721,187
22805,142,5055,649,265
22805,572,5096,601,324
22806,120,5151,556,387
22806,1806,4951,725,182
22806,142,4956,730,175
22806,5686,5362,396,635
22806,3220,4737,402,559
22806,608,4682,891,299
22806,3980,5039,305,602
22806,4225,5106,1237,355
22806,970,4939,723,186
22806,572,5147,564,378
22806,1971,4731,860,254
22806,4328,4731,860,254
22807,970,4939,723,186
22807,608,4735,845,254
22807,1806,4951,725,182
22807,4328,4787,821,211
22807,142,4955,734,172
22807,1971,4787,821,211
22807,540,5393,771,432
22807,572,5147,564,378
22807,120,5099,394,523
22808,4328,4787,821,211
22808,540,5328,908,346
22808,572,5155,560,385
22808,1806,4951,725,182
22808,970,4939,723,186
22808,1971,4787,821,211
22808,209,4513,1013,481
22808,608,4793,802,214
22808,142,4955,736,170
22809,572,5370,404,634
22809,5035,5498,330,772
22809,2189,4523,1013,471
22809,142,4954,736,170
22809,540,5348,1003,379
22809,1806,4951,725,182
22809,1773,4552,1007,441
22809,4328,4787,821,211
22809,608,4793,802,214
22809,970,4938,721,188
22809,1971,4787,821,211
22809,209,4564,986,425
22810,5035,5299,491,521
22810,4328,4806,806,201
22810,143,5384,417,632
22810,2189,4604,955,381
22810,540,5348,999,378
22810,1806,4951,725,182
22810,970,4938,719,190
22810,608,4793,802,214
22810,142,4954,738,168
22810,209,4695,885,287
22810,1773,4614,966,373
22810,95,5339,452,576
22810,1971,4806,806,201
22811,4443,5457,711,512
22811,95,5278,504,498
22811,3765,5006,1023,120
22811,1806,4847,794,174
22811,608,4818,785,202
22811,143,5267,504,491
22811,209,4700,891,282
22811,970,4834,796,182
22811,5035,5246,526,462
22811,540,5348,997,378
22811,1971,4959,698,208
22811,2189,4604,955,381
22811,142,4877,769,171
22811,1773,4614,966,373
22811,4328,4959,698,208
22812,1806,4539,1013,455
22812,142,4626,953,358
22812,3897,5115,444,479
22812,143,5049,659,254
22812,209,4723,874,260
22812,4044,5464,350,735
22812,95,5155,591,357
22812,4443,5326,818,354
22812,608,5077,609,311
22812,1773,4614,966,373
22812,2189,4602,957,382
22812,540,5348,992,376
22812,5035,5096,624,302
22812,970,4508,1040,492
22812,4328,5171,551,401
22812,3765,4865,672,259
22812,1971,5171,551,401
22813,608,5398,377,672
22813,95,4999,698,207
22813,540,5309,831,336
22813,5035,4950,672,234
22813,143,4912,760,160
22813,4044,5208,535,433
22813,3765,4728,371,590
22813,209,4917,729,187
22813,4443,5283,800,319
22813,3308,5395,419,637
22813,1773,4650,934,333
22813,3897,5131,483,447
22813,2189,4638,930,343
22814,4044,5016,676,230
22814,209,5205,508,454
22814,4443,5282,785,323
22814,143,4731,887,251
22814,2189,4773,829,221
22814,2031,4806,1195,339
22814,540,5283,798,319
22814,5035,4824,767,208
22814,95,4868,794,158
22814,1773,4803,860,183
22814,3308,5152,589,358
22814,3897,5131,483,447
22814,384,4534,982,454
22815,1773,5070,622,295
22815,3839,4970,910,12
22815,209,5449,342,731
22815,3308,5015,688,219
22815,4443,5287,781,329
22815,2189,5010,655,251
22815,5035,4672,887,309
22815,4044,4954,721,185
22815,143,4504,1063,503
22815,384,4720,835,271
22815,3897,5131,483,447
22815,95,4730,910,252
22815,540,5283,798,319
22815,2031,4990,1038,133
22816,1773,5127,431,495
22816,3839,5105,1237,354
22816,2189,5361,415,618
22816,510,4550,1005,443
22816,540,5283,798,319
22816,384,4828,754,215
22816,4443,5287,781,329
22816,3897,5131,483,447
22816,95,4562,1023,435
22816,4044,4937,804,110
22816,3308,4998,701,203
22816,2031,4954,932,38
22817,510,4759,856,227
22817,3839,5122,1280,400
22817,3308,4999,698,207
22817,4044,5041,1067,173
22817,384,4828,754,215
22817,3897,5137,493,440
22817,4443,5287,781,329
22817,2031,4954,930,37
22817,540,5283,798,319
22818,540,5281,792,319
22818,384,4828,754,215
22818,4443,5287,781,329
22818,2031,4908,794,132
22818,510,4812,818,190
22818,3308,4998,698,207
22818,3897,5150,584,362
22819,4443,5253,703,338
22819,2031,4942,707,201
22819,510,4812,818,190
22819,3897,4989,686,218
22819,384,4858,732,211
22819,540,5251,721,325
22819,5529,4960,914,23
22819,3308,4999,700,205
22820,1838,4658,912,323
22820,5529,4806,551,395
22820,2031,5193,533,427
22820,510,4826,804,185
22820,3308,4956,727,179
22820,3897,4937,729,181
22820,5052,5040,1185,286
22820,4443,5236,669,346
22820,384,4858,732,211
22820,540,5231,674,339
22821,891,5402,411,647
22821,1838,4767,829,227
22821,510,4841,794,178
22821,3308,4809,833,186
22821,4443,5213,663,334
22821,5052,4944,943,53
22821,540,5232,676,338
22821,3897,4802,848,188
22821,384,4858,732,211
22822,2025,4685,1241,448
22822,3897,4585,1015,411
22822,437,4505,1019,489
22822,384,4858,732,211
22822,1838,4949,696,211
22822,510,4841,794,178
22822,4443,5215,655,341
22822,3308,4656,943,327
22822,2255,5267,504,491
22822,891,5172,576,380
22822,540,5232,676,338
22822,5052,4944,943,53
22823,384,4858,732,211
22823,6343,5267,497,497
22823,540,5232,676,338
22823,510,4841,794,178
22823,437,4600,953,384
22823,5052,4944,943,53
22823,2255,5013,672,234
22823,891,5020,686,221
22823,6199,5084,1231,342
22823,2025,4796,1162,317
22823,1838,5281,456,539
22823,4443,5215,634,357
22824,384,4949,831,80
22824,891,4963,727,178
22824,540,5230,672,339
22824,2255,4964,703,201
22824,6343,4963,692,213
22824,437,4625,935,358
22824,2025,4965,972,69
22824,510,4841,794,178
22824,4443,5211,651,341
22824,6199,4903,771,154
22824,2369,4640,935,343
22824,5052,4944,943,53
22825,2025,4963,963,61
22825,6199,4849,628,306
22825,384,5082,1140,256
22825,2255,4964,703,201
22825,891,4964,729,176
22825,437,4625,935,358
22825,4443,5202,665,325
22825,2369,4779,839,212
22825,540,5228,671,340
22825,6343,4894,715,208
22825,4821,4508,1030,490
22825,510,4885,760,173
22825,5052,4937,928,50
22826,4443,5215,653,342
22826,2369,4841,798,176
22826,540,5228,671,340
22826,2025,4955,924,32
22826,5052,4925,897,56
22826,5689,4939,881,48
22826,2255,4964,703,201
22826,891,4963,730,175
22826,4821,4605,963,381
22826,6343,4868,709,225
22826,510,5041,1063,169
22826,437,4635,930,347
22827,4821,4773,843,217
22827,2369,4834,796,182
22827,891,4964,734,171
22827,4443,5177,553,402
22827,5689,4999,939,38
22827,2025,4920,827,98
22827,5052,4889,798,140
22827,2255,4964,703,201
22827,6343,4788,545,408
22827,437,4832,789,189
22827,540,5187,582,382
22828,2255,4964,703,201
22828,5052,4697,906,284
22828,1471,5372,427,616
22828,540,5028,674,234
22828,437,5161,558,389
22828,5689,5072,1152,263
22828,2369,4834,794,183
22828,891,4964,732,172
22828,4443,5115,438,484
22828,6343,4725,487,490
22828,2025,5013,645,260
22828,4821,4794,825,203
22829,1471,5241,527,457
22829,4637,4614,947,370
22829,609,5281,498,504
22829,6343,4727,483,492
22829,2255,4870,779,167
22829,1759,4575,968,411
22829,4821,4802,823,197
22829,4443,5038,305,602
22829,540,4986,705,199
22829,2025,5099,566,358
22829,2369,4900,761,164
22829,437,5433,359,707
22829,1189,5144,487,447
22829,891,4834,819,170
22830,2369,5150,562,381
22830,6343,4697,491,502
22830,4637,4695,889,287
22830,1471,5198,558,408
22830,4821,4986,690,214
22830,891,4525,1034,474
22830,2025,5129,547,386
22830,1189,5144,487,447
22830,609,5232,527,452
22830,1759,4652,916,329
22830,2255,4624,959,362
22830,540,4839,810,170
22831,1471,4995,686,218
22831,1189,5142,487,447
22831,4821,5223,516,457
22831,2025,5085,379,536
22831,4637,4778,818,221
22831,1924,4584,968,402
22831,1759,4771,845,219
22831,540,4624,961,362
22831,609,5080,638,284
22831,6343,4781,398,544
22831,1030,5095,1270,382
22831,2369,5400,392,661
22832,1471,4778,848,210
22832,5004,5435,380,693
22832,1030,4913,847,89
22832,1759,4914,727,190
22832,1924,4666,906,315
22832,6343,4746,377,578
22832,4637,4789,812,213
22832,609,4894,734,191
22832,1189,5139,477,455
22832,5233,4576,988,413
22833,5004,5207,547,422
22833,1924,4732,856,254
22833,6343,4733,330,625
22833,1471,4580,995,411
22833,1759,5181,535,419
22833,2695,5084,1214,325
22833,1030,4844,665,276
22833,4477,5453,375,709
22833,1189,5137,477,454
22833,5233,4642,937,340
22833,609,4738,852,248
22833,4637,4789,812,213
22834,1759,5419,365,694
22834,1189,5141,483,450
22834,5004,5207,547,422
22834,5233,4677,903,304
22834,311,5140,469,462
22834,6343,4746,350,602
22834,4477,5207,555,416
22834,2695,5111,1276,393
22834,1924,4845,771,190
22834,609,4586,990,404
22834,4637,4870,761,181
22835,1189,5172,547,405
22835,5233,4671,899,310
22835,4637,5003,953,52
22835,4477,5106,626,305
22835,311,5146,485,450
22835,5004,5207,547,422
22835,6343,4774,481,471
22835,1924,4847,775,186
22836,5691,4520,1023,476
22836,5233,4819,790,198
22836,1135,4582,970,404
22836,6343,4875,665,262
22836,1189,5262,746,322
22836,311,5192,529,430
22836,4637,5114,1253,372
22836,4477,5056,659,256
22836,5004,5207,547,422
22836,1924,4847,773,188
22837,1135,4651,922,331
22837,3896,5036,1148,249
22837,5233,5071,609,309
22837,5004,5191,556,406
22837,1924,4847,771,189
22837,6343,4879,765,172
22837,1189,5299,833,325
22837,4477,5057,667,249
22837,5691,4597,966,389
22838,1924,4927,715,197
22838,4477,5059,672,244
22838,3896,4928,862,68
22838,1135,4652,918,329
22838,5691,4596,961,389
22838,6343,4682,901,299
22838,5233,5407,369,683
22838,1189,5319,885,338
22838,5004,5026,674,234
22839,4147,5329,535,507
22839,5004,4928,748,165
22839,1189,5348,1011,381
22839,1924,5207,518,447
22839,1135,4651,908,330
22839,3896,4914,843,91
22839,5691,4596,961,389
22839,4477,5059,672,244
22840,4477,5059,672,244
22840,5691,4824,790,194
22840,1189,5413,1272,566
22840,5004,4769,860,216
22840,3896,4912,858,83
22840,4147,5115,674,265
22840,1135,4746,839,244
22841,4477,4933,767,145
22841,4147,5054,738,181
22841,5004,4559,1007,435
22841,1135,4937,721,189
22841,312,5038,1162,263
22841,3896,4912,837,97
22841,5691,5019,655,252
22842,3896,4910,845,93
22842,5036,4510,1026,486
22842,4147,4974,754,150
22842,5691,5323,438,577
22842,312,4943,930,46
22842,4477,4791,868,194
22842,1135,5180,531,422
22843,3896,4907,862,86
22843,4147,4974,754,150
22843,312,4927,899,55
22843,770,5065,1183,290
22843,5036,4702,885,280
22843,1135,5457,336,740
22843,4477,4566,1024,432
22844,4147,4974,754,150
22844,1791,4595,953,389
22844,144,4638,930,343
22844,3896,4893,806,132
22844,5036,4758,860,227
22844,312,4904,816,117
22844,770,4934,845,76
22845,1791,4712,879,270
22845,3896,4884,787,152
22845,3767,5311,477,539
22845,312,4885,787,152
22845,144,4735,860,250
22845,4147,4974,754,150
22845,770,4823,584,357
22845,5036,4758,860,227
22845,3161,5353,452,585
22846,3896,4837,800,178
22846,3409,4788,1202,355
22846,1791,4721,874,262
22846,4147,4974,754,150
22846,5036,4758,860,227
22846,3161,5344,466,569
22846,144,4746,852,241
22846,3767,5251,520,469
22846,770,4787,500,448
22846,312,4718,887,263
22847,3409,4974,1063,158
22847,1791,4723,877,259
22847,144,4743,854,243
22847,3896,4589,966,397
22847,3161,5318,467,551
22847,5036,4817,806,191
22847,4147,4929,790,125
22847,3767,5161,584,367
22848,5036,4964,688,217
22848,1791,4754,854,232
22848,4147,4736,947,249
22848,3161,5213,543,429
22848,5218,4557,1048,447
22848,353,4519,1013,475
22848,144,4798,816,203
22848,3409,4979,984,79
22848,3767,5064,645,271
22849,5792,4503,1034,496
22849,3161,5100,622,306
22849,3409,4989,988,83
22849,5218,4668,976,321
22849,144,4973,684,220
22849,5036,5242,493,487
22849,3781,5318,462,556
22849,353,4526,1005,466
22849,2835,5119,1297,415
22849,3767,4978,703,201
22849,1791,4919,725,190
22850,3409,4979,988,83
22850,3161,4981,698,206
22850,144,5161,555,393
22850,3767,4875,781,162
22850,5792,4562,984,426
22850,1791,5126,564,369
22850,5218,4832,841,162
22850,353,4554,986,435
22850,2835,4910,787,137
22850,3781,5134,587,351
22851,1791,5329,433,586
22851,353,4676,893,305
22851,3767,4753,868,231
22851,3161,4940,825,89
22851,5218,4832,848,159
22851,144,5389,390,656
22851,2835,4870,692,239
22851,3781,4996,684,220
22851,5792,4758,839,232
22851,3409,4965,947,45
22852,5218,4832,848,159
22852,5186,4804,1168,317
22852,3767,4584,992,407
22852,3781,4984,696,208
22852,353,4832,771,200
22852,3161,5050,1090,197
22852,5792,4855,767,186
22852,105,5483,371,732
22852,3409,4915,852,84
22853,5218,4832,848,159
22853,5186,4738,990,257
22853,3409,4914,856,82
22853,3781,4981,690,214
22853,5792,4855,767,186
22853,105,5307,502,517
22853,3358,4716,1262,445
22853,353,4836,767,200
22853,1823,5342,440,587
22854,3358,4789,1216,365
22854,353,4836,767,200
22854,5218,4969,742,162
22854,3409,4924,854,76
22854,5186,4591,1007,403
22854,3781,4976,696,208
22854,5792,4855,767,186
22854,105,5247,527,461
22854,1823,5228,522,455
22855,5792,4855,767,186
22855,5218,5131,578,359
22855,105,5247,527,461
22855,3781,4976,692,212
22855,3358,4932,1108,209
22855,1823,5227,522,454
22855,353,4836,767,200
22855,3409,4934,860,65
22856,1823,5226,524,452
22856,105,5161,591,361
22856,3358,4961,934,35
22856,4722,5412,394,667
22856,3409,4938,843,75
22856,3781,4912,744,175
22856,3516,5354,423,608
22856,1452,5110,433,488
22856,5792,5046,632,280
22856,5218,5306,419,583
22856,353,4981,667,237
22857,3781,4769,847,219
22857,5923,5089,413,502
22857,1452,5125,601,335
22857,4644,4521,1026,476
22857,3358,4959,934,36
22857,353,5212,508,458
22857,105,5112,609,323
22857,3409,4937,841,78
22857,3516,5151,578,368
22857,1823,5226,524,452
22857,4722,5185,560,399
22857,5792,5384,398,647
22857,333,4535,995,455
22858,1452,5064,632,284
22858,333,4541,990,448
22858,105,4969,688,216
22858,5923,5122,491,437
22858,4722,5130,597,341
22858,3409,4939,841,76
22858,3781,4554,1013,441
22858,4644,4536,1011,457
22858,1823,5226,524,452
22858,3516,5060,618,296
22858,3358,4959,934,36
22858,1624,4778,1214,370
22858,1458,4853,1272,389
22859,105,4847,794,174
22859,1624,4988,1055,151
22859,5923,5121,493,434
22859,4722,5089,632,292
22859,3516,4969,640,265
22859,4644,4605,959,380
22859,3409,4913,802,123
22859,3358,4959,932,35
22859,1823,5226,524,452
22859,1452,4918,744,172
22859,333,4609,939,374
22859,3753,5373,1160,467
22859,1458,4811,1168,313
22860,1458,4762,1057,267
22860,1823,5226,524,452
22860,105,4657,935,325
22860,3753,5343,1032,383
22860,4644,4792,823,206
22860,333,4828,771,203
22860,3516,4966,636,269
22860,3358,4959,932,35
22860,5923,5120,495,432
22860,1624,4989,1009,104
22860,1452,4990,939,35
22860,4722,5081,642,281
22860,3409,4897,767,161
22861,3753,5273,783,316
22861,3409,4983,657,247
22861,3358,4956,930,35
22861,1823,5198,543,421
22861,4722,5065,638,279
22861,2819,5076,1212,321
22861,1972,4594,970,393
22861,1452,5111,1253,371
22861,3915,4594,903,387
22861,4644,5066,624,292
22861,1624,4988,1009,104
22861,333,5087,582,339
22861,1458,4697,924,285
22861,5923,5119,493,434
22861,3516,4964,632,273
22862,5923,5149,537,403
22862,3409,5258,481,505
22862,3358,4955,932,37
22862,333,5139,545,392
22862,4644,5145,562,379
22862,3753,5252,729,322
22862,3516,4964,632,273
22862,2819,4895,781,150
22862,1972,4725,866,259
22862,3915,4754,785,256
22862,1624,4963,943,43
22862,4722,5065,638,279
22862,1823,5096,413,504
22862,1458,4545,1024,452
22863,5923,4976,624,280
22863,3358,4917,843,89
22863,3915,4779,790,232
22863,2819,4722,392,574
22863,3516,4959,632,273
22863,333,5139,545,392
22863,2906,4807,812,197
22863,1624,4935,876,54
22863,4644,5146,562,379
22863,4722,5065,638,279
22863,3753,5241,701,329
22863,1972,4747,854,239
22864,4644,5151,560,383
22864,3915,4779,790,232
22864,3358,4938,709,200
22864,4722,5003,678,227
22864,5923,4980,630,274
22864,3753,5160,535,410
22864,3516,4914,632,280
22864,2906,4804,810,200
22864,333,5139,545,392
22864,2979,5329,458,566
22864,1972,4828,796,187
22864,1624,4925,852,76
22865,3915,4828,767,205
22865,3901,4939,881,48
22865,4722,4897,758,169
22865,3516,4677,775,330
22865,3753,5071,357,554
22865,2979,5240,522,461
22865,4644,5463,342,740
22865,333,5398,379,670
22865,3358,5196,527,433
22865,1624,4925,852,76
22865,6130,4547,992,442
22865,2906,4833,785,190
22865,1972,4938,694,215
22865,5923,4951,643,262
22866,4722,4759,852,228
22866,2979,5137,595,346
22866,6130,4604,953,381
22866,1624,4925,852,76
22866,1972,5104,568,357
22866,3901,5057,1108,216
22866,1206,5375,431,616
22866,5923,4951,643,262
22866,3358,5454,342,734
22866,3594,5375,431,616
22866,2906,5015,659,247
22866,3915,4996,638,267
22867,4722,4552,1003,440
22867,2979,5015,684,222
22867,5530,4518,1026,479
22867,1503,5287,479,523
22867,3915,5278,446,545
22867,1206,5284,495,509
22867,5923,4951,643,262
22867,1624,4920,841,88
22867,3594,5284,495,509
22867,2906,5358,409,621
22867,1972,5409,355,696
22867,6130,4622,932,360
22868,1206,5242,526,459
22868,3594,5242,526,459
22868,6448,5354,440,595
22868,1503,5242,512,471
22868,2979,4804,835,190
22868,5530,4579,964,407
22868,1624,4919,839,90
22868,6130,4667,893,314
22868,5923,4951,643,262
22869,5923,4950,645,260
22869,3684,5111,437,485
22869,3594,5094,630,296
22869,1624,4919,839,90
22869,1206,5094,630,296
22869,6130,4667,891,314
22869,5530,4739,854,247
22869,6448,5192,553,410
22869,1503,5187,551,409
22869,2979,4635,953,350
22870,3594,5020,686,221
22870,5923,4935,671,238
22870,1624,4902,798,132
22870,5530,4799,818,201
22870,1503,5141,584,358
22870,6130,4668,889,313
22870,1206,5020,686,221
22870,6448,5284,794,322
22870,3684,5149,549,393
22871,3594,5020,686,221
22871,1503,4979,692,212
22871,189,4776,1102,285
22871,3684,5046,632,280
22871,1206,5020,686,221
22871,6448,5346,1071,400
22871,1624,4895,785,147
22871,5923,4942,674,233
22871,6130,4673,891,308
22871,5530,4854,779,178
22872,6130,4676,893,305
22872,1503,4938,715,194
22872,5530,4854,781,177
22872,5923,4942,674,233
22872,3684,5038,645,265
22872,1624,5060,626,289
22872,1206,5020,686,221
22872,189,4711,949,274
22872,6448,5423,1249,559
22872,3594,5020,686,221
22872,4884,5435,392,684
22873,3684,4902,742,180
22873,4884,5294,487,521
22873,5530,4855,783,175
22873,3594,5020,686,221
22873,6448,5423,1249,559
22873,1613,5271,498,498
22873,5394,4945,874,47
22873,5923,4919,692,221
22873,192,4542,990,447
22873,6130,4676,893,305
22873,1206,5020,686,221
22873,189,4511,1038,488
22873,1503,4938,715,194
22873,1624,5117,585,346
22874,1206,4995,701,203
22874,1613,5235,516,463
22874,5923,4917,705,209
22874,1624,5157,556,389
22874,1503,4938,715,194
22874,192,4619,916,363
22874,5530,4894,752,175
22874,4884,5282,516,491
22874,998,5029,1096,197
22874,5394,5085,1198,311
22874,3594,4995,701,203
22874,6448,5423,1249,559
22874,3684,4703,893,278
22874,6130,4725,860,260
22875,1503,4938,715,194
22875,3594,4887,777,158
22875,1459,4510,1009,482
22875,4884,5196,570,397
22875,1624,5051,317,591
22875,6130,4831,787,191
22875,1206,4887,777,158
22875,5530,4903,760,164
22875,192,4621,918,360
22875,5923,4922,707,206
22875,1613,5173,564,390
22875,3684,4531,1013,463
22875,998,5006,1024,122
22876,1503,4937,717,192
22876,192,4686,908,295
22876,998,4996,1028,124
22876,3594,4703,903,278
22876,1613,5105,605,324
22876,1206,4703,903,278
22876,1459,4532,999,458
22876,5923,4925,717,195
22876,4884,5160,591,360
22876,6130,4832,789,189
22876,2154,4974,941,37
22876,5530,4899,754,171
22877,1206,4534,1021,462
22877,6130,4832,787,190
22877,4884,5149,609,339
22877,998,4999,1019,115
22877,1459,4572,978,415
22877,3594,4534,1021,462
22877,5530,4900,754,171
22877,1613,4925,736,177
22877,192,4786,802,221
22877,49,5089,433,483
22877,5923,4925,732,181
22877,684,5323,462,559
22877,2154,5076,1191,301
22877,1503,4701,891,280
22878,5530,4930,783,132
22878,5923,4908,748,173
22878,4884,5144,613,333
22878,49,5079,437,477
22878,998,4998,1019,115
22878,1459,4665,901,316
22878,684,5231,529,450
22878,6130,4909,738,181
22878,192,4811,789,206
22878,1613,4828,827,171
22879,4884,5080,642,280
22879,1613,4708,906,273
22879,5530,5055,1079,188
22879,5923,4826,620,324
22879,684,5230,529,449
22879,49,5094,440,477
22879,192,5080,616,304
22879,998,4998,1019,115
22879,6130,5172,551,401
22879,1459,4717,870,266
22880,1392,4602,963,383
22880,6130,5439,365,707
22880,998,4996,1017,113
22880,1613,4532,1032,466
22880,684,5230,529,449
22880,4884,5023,671,237
22880,1459,4789,814,212
22880,192,5132,585,352
22880,5923,4769,452,499
22880,49,5094,442,475
22881,5923,4761,421,531
22881,684,5230,529,449
22881,49,5161,549,398
22881,4884,5021,661,246
22881,192,5132,582,356
22881,1392,4720,850,267
22881,1459,4789,814,212
22881,998,4996,1017,113
22881,4152,4526,1011,467
22882,684,5230,529,449
22882,49,5104,614,314
22882,1459,4789,814,212
22882,2857,5316,477,542
22882,5923,4744,390,566
22882,3840,5424,373,691
22882,192,5132,582,356
22882,998,4995,1015,111
22882,958,5484,350,748
22882,1392,4720,850,267
22882,4884,5018,663,244
22882,4152,4629,937,354
22883,385,5418,1287,580
22883,2857,5261,498,492
22883,958,5311,479,537
22883,5923,4712,338,627
22883,684,5131,601,338
22883,192,5311,433,575
22883,1459,4794,758,237
22883,998,4995,1015,111
22883,1392,4720,850,267
22883,4884,4996,680,224
22883,400,5417,398,667
22883,5634,4520,1009,473
22883,5702,4515,1021,480
22883,4152,4635,916,346
22883,3840,5284,477,523
22883,49,5086,624,299
22884,1392,4808,790,207
22884,1459,4993,638,267
22884,5634,4539,1003,453
22884,3840,5227,518,458
22884,4152,4632,906,349
22884,958,5197,556,409
