Time,Car,X,Y,"Distance to BS(4982,905)"
10812,4152,5021,1005,108
10812,1021,5352,444,590
10812,1843,5235,535,447
10812,2817,4730,988,265
10812,2344,5454,373,711
10812,3558,4858,696,242
10812,3087,5020,1024,125
10812,5726,5034,319,588
10812,2588,5136,556,380
10813,1021,5351,444,589
10813,3087,5102,1239,355
10813,3901,4741,485,483
10813,1079,5048,638,274
10813,2344,5454,375,709
10813,2192,5202,553,415
10813,4152,5090,1191,306
10813,426,5299,479,531
10813,2773,4716,350,615
10813,2588,5136,556,380
10813,3094,4585,943,398
10813,1843,5235,535,447
10813,532,5291,481,524
10813,2555,5395,444,618
10813,5012,5092,624,301
10813,2817,4712,957,274
10813,4610,5299,450,554
10813,3558,4865,700,235
10813,4717,4532,1009,461
10813,4006,5306,458,551
10813,4799,5009,649,256
10814,4717,4535,1003,457
10814,3901,4742,442,520
10814,4006,5457,351,729
10814,4799,5010,636,270
10814,532,5274,493,505
10814,2588,5196,518,442
10814,426,5299,479,531
10814,2817,4645,976,344
10814,4610,5302,448,557
10814,2344,5293,483,524
10814,1079,5139,576,364
10814,3558,4850,665,273
10814,1843,5227,537,441
10814,3094,4652,891,329
10814,2555,5268,516,482
10814,1021,5351,444,589
10814,2773,4717,346,618
10814,2192,5052,661,253
10814,5012,5014,684,222
10815,3094,4653,893,328
10815,4799,5025,628,279
10815,1079,5208,524,443
10815,2555,5110,624,308
10815,2588,5227,500,472
10815,3901,4721,346,616
10815,406,5414,1295,582
10815,426,5292,485,521
10815,532,5283,475,524
10815,2344,5165,589,364
10815,5012,4904,765,159
10815,1021,5352,444,590
10815,2773,4717,346,618
10815,4610,5306,450,558
10815,1843,5210,541,429
10815,3558,4789,520,430
10815,4717,4569,966,417
10815,2192,4930,748,164
10816,426,5289,487,518
10816,5012,4829,818,175
10816,2588,5263,475,513
10816,4717,4602,934,380
10816,4610,5306,450,558
10816,2192,4829,798,185
10816,2555,4963,707,198
10816,1079,5321,440,574
10816,532,5374,408,633
10816,3558,4774,487,466
10816,1843,5210,541,429
10816,2773,4773,475,477
10816,337,4646,1282,504
10816,1021,5343,440,588
10816,406,5346,1098,412
10816,4352,4500,1024,496
10816,2344,5140,613,332
10816,3391,4995,1001,97
10816,3901,4716,359,606
10816,4799,5030,630,278
10816,3094,4657,883,325
10816,2200,4843,1251,372
10817,4799,5038,630,280
10817,4717,4642,899,339
10817,3094,4657,877,325
10817,532,5428,377,691
10817,2344,5140,613,332
10817,1843,5210,541,429
10817,406,5312,897,330
10817,337,4697,1241,440
10817,2200,4799,1142,299
10817,3901,4794,522,426
10817,426,5293,485,522
10817,4610,5306,450,558
10817,2192,4727,877,255
10817,4352,4549,992,441
10817,5012,4730,895,252
10817,1021,5343,442,586
10817,2773,4782,489,461
10817,2588,5263,475,513
10817,2555,4919,742,173
10817,3558,4774,487,466
10817,3391,5087,1210,323
10817,1079,5444,348,723
10818,406,5307,893,325
10818,2344,5140,613,332
10818,2588,5286,458,540
10818,426,5293,483,524
10818,4717,4656,897,325
10818,3094,4661,876,321
10818,1843,5181,551,406
10818,4799,5044,628,283
10818,4352,4695,901,286
10818,2773,4829,605,336
10818,3391,5092,1282,393
10818,337,4735,1214,395
10818,3558,4776,489,463
10818,532,5428,377,691
10818,2555,4873,789,158
10818,5012,4617,978,371
10818,4610,5326,435,582
10818,2200,4774,1067,263
10818,1021,5343,442,586
10818,2192,4635,951,349
10818,3901,4829,607,334
10819,2555,4759,870,224
10819,426,5286,489,515
10819,2200,4762,1046,261
10819,2588,5286,458,540
10819,3558,4841,582,352
10819,2802,4763,433,519
10819,1843,5142,500,434
10819,4352,4767,854,220
10819,4799,5060,626,289
10819,532,5486,317,774
10819,3094,4661,876,321
10819,337,4747,1208,383
10819,2773,4855,672,264
10819,2344,5081,634,288
10819,1021,5336,446,579
10819,406,5298,881,317
10819,3901,4836,630,310
10819,3391,5096,1295,407
10819,4717,4661,899,320
10819,4610,5398,396,657
10820,2773,4852,674,264
10820,406,5298,881,317
10820,1843,5142,500,434
10820,4352,4950,831,79
10820,3391,5096,1295,407
10820,532,5486,317,774
10820,4462,5413,406,659
10820,2555,4661,928,321
10820,3558,4847,595,337
10820,4799,5062,616,299
10820,3901,4844,634,303
10820,4717,4676,901,305
10820,4557,5467,371,721
10820,2344,4974,690,214
10820,1021,5329,444,576
10820,2802,4950,876,42
10820,426,5223,535,441
10820,3094,4661,876,321
10820,2200,4743,1026,267
10820,337,4751,1204,378
10821,1843,5140,502,432
10821,749,4939,881,48
10821,426,5163,553,396
10821,4557,5407,415,648
10821,3901,4845,630,306
10821,532,5486,317,774
10821,2802,5064,1150,259
10821,406,5298,881,317
10821,4352,5015,1001,102
10821,1021,5317,450,564
10821,3094,4661,876,321
10821,4717,4697,901,284
10821,3558,4847,595,337
10821,4799,5062,616,299
10821,2344,4974,690,214
10821,2200,4663,920,318
10821,337,4754,1204,376
10821,2773,4867,674,257
10821,4462,5352,450,586
10822,696,5448,373,707
10822,1021,5274,481,514
10822,749,4939,881,48
10822,3558,4849,609,324
10822,532,5486,317,774
10822,2510,4500,1038,499
10822,3901,4855,642,291
10822,4557,5364,444,598
10822,2344,4974,690,214
10822,426,5057,330,579
10822,2200,4663,920,318
10822,4462,5333,460,566
10822,4717,4701,903,280
10822,2802,5106,1241,358
10822,2773,4869,676,254
10822,3094,4673,879,309
10822,406,5303,866,323
10822,4799,5062,616,299
10822,4352,5095,1224,338
10822,337,4756,1212,381
10822,1843,5140,502,432
10822,1943,5077,990,128
10823,337,4771,1195,358
10823,2773,4864,678,254
10823,2510,4510,1015,484
10823,532,5486,317,774
10823,2344,4974,690,214
10823,749,5041,1086,191
10823,696,5435,380,693
10823,1021,5272,475,518
10823,1843,5140,502,432
10823,4352,5102,1286,399
10823,3558,4885,688,236
10823,4799,5062,616,299
10823,3094,4673,879,309
10823,3901,4890,721,205
10823,4557,5358,448,591
10823,4462,5334,464,564
10823,2024,5495,336,766
10823,2200,4636,901,345
10823,1943,5092,1204,319
10823,406,5299,858,321
10823,4717,4703,903,278
10823,4716,5084,1243,353
10824,2773,4857,678,258
10824,406,5293,843,317
10824,2024,5464,363,725
10824,3094,4673,879,309
10824,749,5119,1274,394
10824,696,5433,382,690
10824,1021,5334,423,596
10824,4716,4995,1013,109
10824,4317,5085,398,517
10824,3167,5490,346,755
10824,4462,5334,464,564
10824,4799,5062,616,299
10824,3558,4908,713,205
10824,4717,4718,906,263
10824,4557,5358,448,591
10824,2510,4531,992,458
10824,1843,5136,500,432
10824,1943,5121,1299,418
10824,2344,4895,746,180
10824,3901,4899,736,187
10824,337,4776,1189,351
10825,4557,5358,448,591
10825,3094,4673,879,309
10825,2773,4857,678,258
10825,4462,5333,462,565
10825,3806,4505,1030,492
10825,4717,4726,910,255
10825,4716,4865,700,235
10825,3901,5011,986,86
10825,3558,4983,906,2
10825,2510,4531,992,458
10825,4799,5062,616,299
10825,1021,5342,415,607
10825,406,5251,709,332
10825,3167,5488,346,754
10825,4317,5082,411,503
10825,2344,4756,870,228
10825,337,4788,1156,317
10825,696,5429,380,689
10825,1843,5038,348,559
10825,2024,5457,361,721
10826,4557,5358,448,591
10826,337,4748,1059,279
10826,3901,5116,1264,384
10826,2510,4545,986,444
10826,4717,4697,928,285
10826,406,5243,715,323
10826,2344,4523,1050,481
10826,3558,5125,1274,396
10826,2773,4862,676,257
10826,3167,5488,346,754
10826,4716,4782,498,452
10826,3806,4505,1028,492
10826,4317,5082,411,503
10826,3094,4744,843,244
10826,696,5428,382,686
10826,4462,5333,462,565
10826,2024,5448,369,710
10826,4799,5064,618,297
10826,3702,5033,324,582
10827,3806,4504,1030,493
10827,5084,4509,1026,488
10827,4650,4665,1282,492
10827,107,4683,1284,482
10827,5574,5475,713,529
10827,3901,5238,1278,453
10827,2510,4545,986,444
10827,4557,5358,448,591
10827,696,5429,386,684
10827,2773,4858,686,250
10827,337,4752,1048,270
10827,3702,5069,440,472
10827,3167,5484,351,747
10827,4716,4839,636,304
10827,4717,4685,937,298
10827,4462,5329,466,560
10827,4799,5084,607,314
10827,4317,5082,411,503
10827,2024,5448,369,710
10827,406,5243,715,323
10827,4182,5395,1253,540
10827,3094,4773,841,217
10828,337,4764,1030,250
10828,3094,4786,833,208
10828,4799,5171,545,406
10828,4650,4715,1239,428
10828,3702,5087,450,466
10828,4317,5082,411,503
10828,696,5424,388,680
10828,5686,5057,351,558
10828,4717,4705,883,277
10828,2510,4545,986,444
10828,1512,5390,767,431
10828,4557,5358,448,591
10828,2773,4883,717,211
10828,406,5243,715,323
10828,107,4743,1241,412
10828,4716,4778,495,457
10828,4182,5344,1040,387
10828,2024,5448,369,710
10828,5084,4516,1011,477
10828,3167,5484,351,747
10828,4462,5328,464,560
10828,5574,5334,806,366
10828,3806,4504,1030,493
10828,3828,5062,1280,383
10828,3901,5405,1200,516
10829,2024,5448,369,710
10829,3094,4821,794,195
10829,337,4772,1021,239
10829,2773,5029,632,276
10829,406,5243,715,323
10829,4650,4784,1202,357
10829,4799,5271,467,524
10829,3702,5091,448,469
10829,4462,5155,578,369
10829,696,5316,466,551
10829,4317,5082,411,503
10829,107,4796,1202,351
10829,3167,5484,351,747
10829,312,4843,1251,372
10829,4717,4742,848,245
10829,5574,5296,829,323
10829,4557,5206,555,415
10829,3828,5056,1268,371
10829,2510,4635,920,347
10829,5686,5070,388,523
10829,822,5054,324,584
10829,5084,4510,1003,481
10829,3806,4503,1030,495
10829,4182,5336,908,354
10829,1512,5314,818,344
10830,469,4680,1282,483
10830,696,5096,618,308
10830,5084,4551,984,437
10830,337,4806,951,181
10830,2024,5448,369,710
10830,266,4555,986,434
10830,2510,4716,850,271
10830,4182,5316,899,334
10830,4650,4947,1075,173
10830,822,5059,344,566
10830,1512,5304,821,333
10830,4462,4954,721,185
10830,3806,4600,937,383
10830,3828,5061,1241,345
10830,5686,5049,369,539
10830,3167,5457,379,708
10830,5574,5297,831,323
10830,312,4839,1241,365
10830,406,5247,701,334
10830,4557,4965,715,190
10830,107,4792,1131,295
10830,4317,5082,411,503
10830,4799,5323,433,582
10830,3094,4833,769,200
10830,2773,5102,587,339
10830,4717,4758,833,234
10830,3702,5096,450,468
10831,2773,5102,589,337
10831,337,4777,978,217
10831,406,5208,601,378
10831,4650,4934,926,52
10831,3828,5036,1204,304
10831,4717,4779,819,219
10831,2024,5448,369,710
10831,107,4768,1075,272
10831,3806,4716,856,270
10831,4317,5082,411,503
10831,4462,4803,837,190
10831,312,4823,1204,339
10831,1512,5304,821,333
10831,2510,4749,839,241
10831,3702,5101,452,468
10831,822,5059,367,543
10831,3943,5358,974,382
10831,469,4756,1233,398
10831,3094,4834,769,199
10831,5574,5293,823,322
10831,4799,5410,382,675
10831,3167,5282,491,511
10831,696,5024,674,233
10831,266,4636,930,346
10831,4182,5351,889,369
10831,5084,4575,966,411
10831,4557,4839,810,170
10832,406,5125,475,452
10832,3943,5338,910,356
10832,4557,4612,959,373
10832,3828,4985,876,29
10832,2773,5102,591,335
10832,4462,4630,959,355
10832,822,5057,367,542
10832,469,4809,1206,347
10832,337,4771,976,222
10832,3167,5005,678,227
10832,2024,5440,375,700
10832,5084,4574,966,412
10832,3094,4839,767,197
10832,4317,5082,411,503
10832,5093,4688,1276,473
10832,266,4702,868,281
10832,1512,5299,821,328
10832,312,4808,1162,310
10832,4650,4935,924,50
10832,3702,5104,452,468
10832,696,5024,674,233
10832,5574,5289,818,319
10832,107,4764,1065,269
10832,4182,5347,893,365
10832,3806,4738,841,251
10832,4717,4801,808,205
10832,2510,4771,843,219
10833,4650,4935,922,49
10833,337,4774,961,214
10833,1512,5298,821,327
10833,4182,5346,891,364
10833,266,4758,848,230
10833,2024,5440,375,700
10833,822,5057,379,531
10833,5084,4570,964,415
10833,2773,5104,591,336
10833,4317,5082,411,503
10833,696,5023,674,233
10833,4462,4504,1057,501
10833,107,4746,1019,261
10833,5574,5288,816,319
10833,3806,4752,825,242
10833,312,4794,1131,293
10833,4688,5425,1276,578
10833,3943,5332,883,350
10833,3702,5111,456,466
10833,469,4915,1140,245
10833,3167,4753,866,231
10833,406,5089,406,510
10833,4717,4821,789,198
10833,5093,4753,1214,384
10833,3094,4862,717,222
10833,3828,4935,754,157
10833,2510,4778,829,216
10833,1482,4673,1289,493
10834,3806,4752,827,242
10834,2510,4788,819,211
10834,266,4769,839,222
10834,1512,5298,823,326
10834,2773,5116,593,339
10834,469,4980,984,79
10834,696,5016,678,228
10834,5084,4569,966,417
10834,3167,4631,945,352
10834,5471,5409,413,651
10834,3702,5112,452,471
10834,5093,4777,1197,356
10834,312,4767,1077,275
10834,406,5060,361,549
10834,4717,4827,787,194
10834,3828,4951,901,30
10834,4688,5358,1110,428
10834,1482,4738,1228,404
10834,3943,5317,858,338
10834,4317,5121,473,453
10834,4650,4934,920,49
10834,2024,5440,375,700
10834,5574,5288,816,319
10834,3094,4849,661,277
10834,4182,5327,889,345
10834,4687,4606,980,382
10834,337,4741,961,247
10834,822,5055,379,531
10834,4057,5419,417,654
10834,107,4728,974,262
10835,822,5054,380,528
10835,5574,5288,816,319
10835,3806,4766,812,234
10835,107,4716,943,268
10835,312,4747,1024,263
10835,1512,5299,821,328
10835,3943,5317,858,338
10835,4057,5324,477,547
10835,3094,4832,597,341
10835,2773,5317,438,574
10835,3828,4951,901,30
10835,4650,4935,920,48
10835,5093,4783,1179,338
10835,4717,4853,775,182
10835,4688,5336,1065,388
10835,1482,4736,1243,418
10835,2024,5440,375,700
10835,337,4700,939,284
10835,696,4971,705,199
10835,4687,4656,980,334
10835,4182,5306,850,328
10835,3702,5116,450,473
10835,469,4970,976,72
10835,5084,4643,908,338
10835,5471,5331,467,559
10835,266,4772,835,220
10835,2510,4806,800,204
10835,4317,5183,529,426
10836,4182,5297,827,324
10836,1773,4542,1023,454
10836,5093,4803,1181,329
10836,2773,5470,334,751
10836,4688,5336,1055,384
10836,107,4708,926,274
10836,2024,5438,394,684
10836,266,4772,835,220
10836,4687,4763,862,222
10836,4057,5326,477,548
10836,5574,5289,816,320
10836,5084,4813,792,202
10836,2510,4806,800,204
10836,3828,4951,901,30
10836,5471,5281,504,499
10836,3702,5116,446,477
10836,3806,4777,808,226
10836,3943,5317,858,338
10836,312,4742,1007,260
10836,696,4963,705,200
10836,337,4574,1007,420
10836,4317,5197,524,437
10836,469,4970,976,72
10836,3094,4822,539,398
10836,1482,4757,1231,396
10836,822,5044,388,520
10836,1512,5299,819,329
10836,4717,4855,765,187
10836,4650,4934,918,49
10837,1482,4764,1226,387
10837,3828,4951,901,30
10837,2024,5413,404,661
10837,4317,5308,438,569
10837,3943,5303,866,323
10837,1786,4990,947,43
10837,822,5044,394,514
10837,266,4772,833,221
10837,1773,4632,939,350
10837,4687,4769,862,216
10837,469,4939,908,42
10837,4650,4902,833,107
10837,5084,4890,734,192
10837,3702,5124,475,452
10837,4182,5293,823,322
10837,2510,4806,800,204
10837,4688,5336,1055,384
10837,696,4961,705,200
10837,1512,5298,821,327
10837,107,4705,914,277
10837,4057,5326,477,548
10837,5471,5281,504,499
10837,4219,4539,1009,454
10837,312,4616,682,427
10837,3094,4822,539,398
10837,4717,4859,765,185
10837,5574,5289,816,320
10837,3806,4777,810,225
10837,5093,4818,1179,319
10837,3247,4839,1245,368
10838,3943,5303,866,323
10838,1773,4655,922,327
10838,3702,5121,481,445
10838,4688,5342,1023,379
10838,1512,5291,812,322
10838,5093,4827,1193,327
10838,469,4910,856,86
10838,5471,5281,504,499
10838,4650,4898,825,115
10838,5084,4975,672,232
10838,4182,5291,819,320
10838,3247,4786,1117,289
10838,3806,4786,806,219
10838,4219,4576,978,411
10838,266,4774,835,218
10838,822,5066,438,473
10838,312,4633,678,415
10838,696,4959,707,198
10838,3094,4802,495,447
10838,3828,4951,901,30
10838,4687,4769,862,216
10838,2024,5412,404,660
10838,4717,4862,765,183
10838,1482,4774,1216,373
10838,1786,5106,1222,340
10838,4317,5313,435,575
10838,4057,5326,477,548
10838,2510,4806,800,204
10838,5574,5276,792,314
10838,4536,5498,336,767
10839,3702,5127,498,431
10839,4057,5197,560,406
10839,4687,4769,862,216
10839,4650,4899,825,114
10839,5093,4811,1142,292
10839,2024,5412,404,660
10839,4688,5321,862,341
10839,1482,4802,1173,323
10839,4219,4574,963,411
10839,3247,4769,1079,274
10839,3094,4762,346,600
10839,822,5120,518,410
10839,2782,5383,429,622
10839,5084,5050,613,299
10839,4536,5495,338,764
10839,696,4950,717,190
10839,5574,5242,719,319
10839,4717,4870,765,178
10839,312,4605,924,377
10839,4317,5343,417,606
10839,1512,5272,763,322
10839,266,4778,833,215
10839,1786,5176,1291,432
10839,2510,4806,800,204
10839,1773,4655,922,327
10839,3943,5291,821,320
10839,3806,4786,806,219
10839,469,4908,837,100
10839,4182,5291,819,320
10839,5471,5281,504,499
10840,3094,4816,456,478
10840,4219,4572,961,412
10840,5093,4789,1084,263
10840,5574,5238,686,337
10840,3943,5273,773,319
10840,4057,4991,707,197
10840,3079,5407,771,445
10840,2782,5341,442,585
10840,4717,4879,752,183
10840,4317,5343,417,606
10840,266,4824,790,194
10840,4182,5287,810,319
10840,1512,5256,727,326
10840,3702,5127,500,429
10840,4688,5321,862,341
10840,4649,4511,1017,483
10840,5471,5241,529,456
10840,822,5116,518,409
10840,1786,5363,1189,475
10840,3806,4803,790,211
10840,469,4908,835,101
10840,1482,4791,1142,305
10840,4536,5495,338,764
10840,4687,4769,862,216
10840,696,4923,734,179
10840,4650,4898,825,115
10840,5084,5055,611,302
10840,2510,4843,761,199
10840,2024,5412,404,660
10840,3247,4763,1061,268
10840,1773,4655,922,327
10841,2782,5327,433,584
10841,4536,5495,338,764
10841,1773,4655,922,327
10841,266,4924,719,194
10841,1786,5366,1113,437
10841,1512,5255,723,327
10841,5471,5060,655,261
10841,4688,5316,862,336
10841,4219,4695,879,287
10841,5574,5253,483,501
10841,20,5410,404,659
10841,3247,4721,955,265
10841,3702,5125,502,426
10841,4649,4555,997,436
10841,4650,4898,825,115
10841,696,4919,742,173
10841,3079,5327,821,355
10841,204,5407,1260,554
10841,3943,5273,773,319
10841,469,4908,841,97
10841,3806,4834,765,202
10841,4317,5343,417,606
10841,4717,4884,713,214
10841,822,5116,518,409
10841,3094,4822,473,459
10841,2024,5412,404,660
10841,1482,4751,1057,276
10841,4057,4981,703,201
10841,2510,4857,758,192
10841,4182,5231,674,339
10841,4687,4819,763,214
10841,5084,5056,613,301
10841,5093,4757,1007,246
10842,4057,4978,707,197
10842,3806,4857,752,197
10842,4317,5400,400,655
10842,4717,4850,642,293
10842,822,5117,518,409
10842,1773,4695,908,286
10842,3094,4823,477,455
10842,4688,5316,862,336
10842,5574,5304,435,570
10842,4219,4798,821,201
10842,2782,5215,520,449
10842,3613,4720,317,643
10842,5093,4732,966,257
10842,4536,5496,338,765
10842,20,5260,510,482
10842,5471,4973,719,185
10842,1512,5252,719,328
10842,266,5009,651,254
10842,1786,5357,1046,400
10842,1482,4731,1013,273
10842,469,4909,839,97
10842,4687,5004,665,240
10842,696,4872,692,239
10842,2024,5412,404,660
10842,3702,5126,502,427
10842,3079,5321,823,348
10842,4649,4591,953,393
10842,204,5379,1181,484
10842,3247,4681,922,301
10842,4650,4898,825,115
10842,2510,4867,740,200
10842,4182,5228,671,340
10842,3943,5273,773,319
10842,5084,5066,613,304
10843,1512,5252,719,328
10843,2510,4848,643,293
10843,5471,4966,715,190
10843,3247,4556,1007,437
10843,20,5238,520,462
10843,3702,5127,504,425
10843,3613,5070,1168,277
10843,4649,4586,949,397
10843,469,4903,825,111
10843,4219,4824,800,188
10843,5084,5109,585,343
10843,696,4842,622,314
10843,5574,5303,431,572
10843,3094,4884,597,322
10843,3079,5319,825,347
10843,4057,4973,709,195
10843,204,5351,1106,420
10843,822,5117,518,409
10843,4717,4852,647,288
10843,4687,5125,576,358
10843,4650,4894,814,126
10843,3943,5273,773,319
10843,1786,5358,1003,389
10843,3806,4854,672,264
10843,1482,4716,980,276
10843,2782,5215,520,449
10843,4688,5316,862,336
10843,4536,5483,348,749
10843,1773,4742,895,239
10843,4182,5228,671,340
10843,5093,4721,939,263
10843,266,5243,491,489
10843,2024,5412,404,660
10844,2510,4821,589,353
10844,4219,4913,771,150
10844,5574,5294,440,559
10844,3094,4895,624,293
10844,5093,4711,930,271
10844,822,5183,616,351
10844,3247,4535,1024,462
10844,3702,5155,541,402
10844,1773,4742,895,239
10844,4717,4845,643,294
10844,3806,4816,624,325
10844,5084,5206,516,448
10844,2782,5215,520,449
10844,3943,5273,773,319
10844,4057,4968,711,193
10844,4234,5476,351,742
10844,204,5344,1079,402
10844,4601,5498,332,770
10844,4182,5228,671,340
10844,3079,5319,823,347
10844,696,4826,572,367
10844,2024,5403,406,653
10844,1786,5358,1003,389
10844,4649,4587,961,398
10844,469,4880,771,167
10844,4650,4875,790,155
10844,266,5499,313,786
10844,1482,4708,947,276
10844,4536,5367,431,610
10844,4688,5317,864,337
10844,1512,5248,707,331
10844,5471,4966,715,190
10844,4687,5125,576,358
10844,20,5238,520,462
10845,1482,4678,903,303
10845,4601,5410,396,665
10845,4536,5329,458,566
10845,5471,4960,713,192
10845,4182,5228,671,340
10845,204,5343,1071,397
10845,1773,4742,895,239
10845,1786,5352,959,374
10845,4650,4849,804,166
10845,3806,4807,601,350
10845,20,5238,520,462
10845,3943,5242,655,360
10845,4687,5125,576,358
10845,5084,5303,452,555
10845,2782,5215,520,449
10845,4234,5370,427,615
10845,3079,5313,829,340
10845,822,5255,746,315
10845,469,4917,725,191
10845,4219,4991,949,45
10845,1512,5195,595,375
10845,2024,5372,429,615
10845,4717,4827,597,344
10845,4649,5015,636,270
10845,3094,4895,624,293
10845,2510,4821,589,353
10845,3702,5163,558,391
10845,4688,5284,821,314
10845,5574,5289,444,553
10845,696,4807,551,394
10845,5093,4673,916,308
10845,4057,4847,804,168
10846,1786,5349,947,370
10846,2024,5354,440,595
10846,3943,5188,605,364
10846,4650,4848,796,171
10846,469,5052,618,294
10846,2782,5183,558,400
10846,5093,4559,1011,436
10846,4182,5228,671,340
10846,3079,5281,796,318
10846,1276,4814,1168,311
10846,4649,5146,564,377
10846,204,5344,1013,378
10846,5471,4922,742,173
10846,3702,5076,659,263
10846,4601,5367,431,610
10846,696,4789,493,454
10846,1512,5232,502,473
10846,4234,5357,437,599
10846,4536,5344,446,584
10846,4717,4847,632,304
10846,4688,5284,792,323
10846,822,5274,785,316
10846,4687,5137,582,358
10846,5084,5388,396,651
10846,1525,4826,1185,320
10846,20,5213,527,442
10846,4219,5090,1197,311
10846,3094,4895,624,293
10846,4057,4624,959,362
10846,3806,4792,555,398
10846,2510,4807,549,396
10846,5574,5289,444,553
10846,1773,4742,895,239
10847,4717,4869,669,261
10847,469,5114,589,341
10847,358,5468,365,726
10847,3079,5256,734,322
10847,3702,4929,765,148
10847,696,4796,489,455
10847,3094,4895,624,293
10847,4649,5480,324,765
10847,204,5348,994,377
10847,1773,4796,854,192
10847,20,5104,616,312
10847,5471,4788,843,203
10847,5084,5424,369,694
10847,1512,5327,435,583
10847,4688,5284,792,323
10847,2024,5354,440,595
10847,1786,5349,947,370
10847,1525,4793,1119,285
10847,822,5312,864,332
10847,5574,5289,444,553
10847,4234,5357,437,599
10847,3806,4751,456,504
10847,4601,5363,429,609
10847,2782,5006,692,214
10847,4182,5228,671,340
10847,4687,5226,520,455
10847,1276,4761,1065,273
10847,3943,5188,605,364
10847,2510,4799,479,462
10847,4536,5333,454,571
10847,4650,4847,794,174
10848,3806,4723,373,591
10848,3094,4895,624,293
10848,20,4929,754,159
10848,1773,4878,794,151
10848,4234,5256,512,478
10848,5471,4531,1024,465
10848,4687,5485,324,768
10848,4182,5228,671,340
10848,1786,5336,905,354
10848,1512,5468,328,753
10848,5084,5468,336,748
10848,2024,5278,498,502
10848,469,5109,580,348
10848,2782,4879,789,154
10848,3943,5197,605,369
10848,3079,5251,723,324
10848,2510,4763,406,544
10848,1525,4774,1055,256
10848,4536,5341,448,580
10848,1276,4744,1040,272
10848,4717,4868,678,253
10848,3702,4812,835,183
10848,4650,4832,802,181
10848,358,5467,367,724
10848,822,5351,1110,422
10848,4601,5283,487,515
10848,696,4794,491,454
10848,204,5346,957,367
10848,5574,5289,444,553
10848,4688,5284,792,323
10849,1512,5480,321,767
10849,5574,5289,444,553
10849,1525,4769,1036,249
10849,696,4744,413,545
10849,4182,5210,593,385
10849,1773,4975,696,208
10849,4234,5013,686,220
10849,3079,5251,723,324
10849,4650,4827,806,183
10849,1786,5332,891,350
10849,2568,4565,970,421
10849,2510,4764,342,603
10849,2782,4681,926,301
10849,204,5342,941,362
10849,3094,4895,622,295
10849,3806,4705,334,634
10849,469,5109,580,348
10849,1276,4730,1024,279
10849,4688,5284,792,323
10849,4601,5135,599,341
10849,4717,4910,732,186
10849,3702,4541,1028,457
10849,358,5363,440,600
10849,2024,5167,589,365
10849,4536,5344,446,584
10849,20,4862,802,157
10849,3943,5197,605,369
10849,822,5423,1272,574
10850,1773,5018,649,257
10850,1786,5329,891,348
10850,4650,4829,802,183
10850,20,4697,922,284
10850,3079,5251,723,324
10850,696,4744,413,545
10850,204,5342,937,361
10850,3806,4728,365,595
10850,3943,5190,603,366
10850,2568,4676,887,306
10850,1525,4758,986,237
10850,2024,5140,607,337
10850,5574,5289,444,553
10850,3094,4912,680,234
10850,358,5200,585,386
10850,4234,4947,734,173
10850,469,5109,580,348
10850,534,5489,350,752
10850,4717,4973,674,230
10850,4536,5344,446,584
10850,1276,4722,1013,281
10850,1512,5486,319,773
10850,4182,5168,572,381
10850,4601,4951,734,172
10850,4688,5284,792,323
10850,251,4730,1237,417
10851,534,5372,425,618
10851,4536,5344,446,584
10851,3943,5193,593,376
10851,1512,5486,319,773
10851,4688,5284,792,323
10851,3806,4736,382,577
10851,251,4766,1204,369
10851,3094,4882,763,172
10851,4650,4829,804,182
10851,1276,4693,955,292
10851,2595,5110,1284,400
10851,5574,5370,417,623
10851,4717,5048,599,312
10851,1786,5329,891,348
10851,1798,5377,435,613
10851,4182,4996,690,215
10851,4234,4940,738,171
10851,20,4537,1036,463
10851,469,5109,580,348
10851,3079,5252,717,329
10851,1773,5082,607,314
10851,204,5309,852,332
10851,358,5311,812,341
10851,4601,4951,736,170
10851,1525,4735,957,252
10851,2568,4754,833,238
10851,696,4838,595,341
10851,2024,5140,607,337
10852,1798,5272,504,494
10852,3806,4752,406,549
10852,4182,4883,771,165
10852,2024,5140,607,337
10852,358,5317,814,347
10852,251,4793,1195,345
10852,3094,4601,995,391
10852,1786,5329,891,348
10852,1773,5091,603,320
10852,4717,5121,564,367
10852,4234,4934,744,167
10852,469,5250,715,328
10852,2568,4766,823,230
10852,3079,5252,717,329
10852,2595,5062,1193,299
10852,4650,4818,808,189
10852,4601,4948,738,169
10852,204,5312,816,342
10852,1276,4693,955,292
10852,1525,4730,953,256
10852,982,5091,1251,363
10852,4536,5344,446,584
10852,696,4847,580,351
10852,3943,5193,593,376
10852,4688,5267,783,310
10852,4989,5390,758,434
10852,534,5336,448,577
10853,4601,4949,742,165
10853,469,5281,783,323
10853,4536,5317,466,552
10853,4717,5131,572,364
10853,2568,4773,816,226
10853,1773,5091,603,320
10853,4989,5351,794,385
10853,251,4904,1115,224
10853,1276,4675,945,309
10853,534,5311,466,548
10853,4182,4748,874,235
10853,2024,5140,607,337
10853,4688,5237,688,334
10853,982,4981,968,63
10853,4234,4934,744,167
10853,2595,4935,856,66
10853,1786,5317,895,335
10853,358,5425,742,472
10853,204,5368,781,405
10853,1525,4587,1013,408
10853,3806,4756,398,554
10853,4650,4811,810,195
10853,3079,5253,715,331
10853,3943,5147,520,418
10853,696,4855,585,343
10853,1798,5273,506,493
